"borrowing","lemma","lang","context","newspaper","url","date","section","start_token","end_token"
"safety car","safety car","ENG",". Se abren más ventanas de safety car y eso puede animar la carrera","elconfidencial","https://www.elconfidencial.com/deportes/formula-1/2020-08-07/carlos-sainz-mclaren-renault-ferrari-lando-norris_2707567/","Friday, 07 August 2020","deporte","1363","1365"
"saloons","saloon","ENG","por el suelo de los 'saloons'. Hoy es un lugar","lavanguardia","https://www.lavanguardia.com/internacional/20200821/482919514829/hyder-alaska-canada-historias-del-mundo.html","Friday, 21 August 2020","internacional","944","945"
"sample","sample","ENG","; proviene de la palabra ‘sample’ que literalmente significa muestra,","eldiario","https://www.eldiario.es/cultura/cantas-lady-gaga-saberlo-cancion-hungara-1904_1_6150187.html","Sunday, 09 August 2020","cultura","187","188"
"samplers","sampler","ENG",", batería, pad, 'samplers' y voces, y Jérôme","elpais","https://elpais.com/cultura/2020/08/11/babelia/1597158714_597939.html","Friday, 14 August 2020","portada","698","699"
"samples","sample","ENG","estos artistas: ambos usaban 'samples' de canciones antiguas. . Beyoncé","eldiario","https://www.eldiario.es/cultura/eminem-beyonce-hicieron-populares-remezclando-canciones-de-que-me-suena_1_6163972.html","Sunday, 16 August 2020","portada","42","43"
"samples","sample","ENG","productores musicales han usado muchos 'samples' de otros artistas a lo","eldiario","https://www.eldiario.es/cultura/led-zeppelin-madonna-2pac-caminaron-hombros-gigantes-de-que-me-suena_1_6187068.html","Sunday, 30 August 2020","portada","411","412"
"sand shoes","sand shoe","ENG",". Las plimsolls, plimsoles o sand shoes, fueron en la Inglaterra de","abc","https://www.abc.es/estilo/moda/abci-zapatillas-tipo-victoria-202008140123_noticia.html","Friday, 14 August 2020","moda","250","252"
"savoir faire","savoir faire","ENG","en el aburrimiento gracias a un savoir faire que funciona como eje de sus","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2020-08-19/el-estilo-de-laura-vecino_2535975/","Wednesday, 19 August 2020","moda","97","99"
"savoir faire","savoir faire","ENG","sobrios que dejan claro que el savoir faire es la única tendencia que ella","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2020-08-12/looks-vacaciones-eugenia-silva_2710148/","Wednesday, 12 August 2020","moda","108","110"
"scooter","scooter","ENG","con una flota compuesta por 632 scooter 100% eléctricos. El cliente","elmundo","https://www.elmundo.es/motor/2020/08/28/5f4834e2fdddffa9b38b45b5.html","Friday, 28 August 2020","motor","40","41"
"scooter","scooter","ENG","Movilidad: el reinado del 'scooter'. . En el terreno de","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-08-04/xiaomi-internet-of-things-dispositivos-bra_2693727/","Tuesday, 04 August 2020","tecnologia","532","533"
"scooters","scooter","ENG","primera empresa en envi?os de 'scooters' ele?ctricos a nivel mundial en","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-08-04/xiaomi-internet-of-things-dispositivos-bra_2693727/","Tuesday, 04 August 2020","tecnologia","484","485"
"scratching","scratching","ENG","'rap' o el 'scratching' , a cargo de un","elpais","https://elpais.com/elpais/2020/08/13/seres_urbanos/1597300746_014111.html","Monday, 17 August 2020","portada","647","648"
"scratching","scratching","ENG","viejos blues hablados; el 'scratching', ritmos que trasladan el","elpais","https://elpais.com/elpais/2020/08/13/seres_urbanos/1597300746_014111.html","Monday, 17 August 2020","portada","486","487"
"screen","screen","ENG","“televisión” por “ 'screen' ” (pantalla).","elpais","https://elpais.com/elpais/2020/08/26/dias_de_vino_y_podcasts/1598461792_835292.html","Thursday, 27 August 2020","portada","216","217"
"screening","screening","ENG",". . En concreto, el ‘screening poblacional’ realizado en Melide ha","lavanguardia","https://www.lavanguardia.com/vida/20200821/482923464045/a-coruna-galicia-coronavirus-covid-19-viernes-21-de-agosto-rebrotes-espana-video-seo-ext.html","Friday, 21 August 2020","salud","188","189"
"screening","screening","ENG","día 1 las visitas de 'screening', que se prolongarán hasta","20minutos","https://www.20minutos.es/noticia/4363853/0/voluntarios-ensayo-vacuna-espana-recibiran-primera-dosis-septiembre/","Friday, 28 August 2020","portada","552","553"
"screening","screening","ENG","Este tipo de pruebas de 'screening' ha sido una de las","elpais","https://elpais.com/sociedad/2020-08-26/el-mayor-estudio-hecho-en-campamentos-de-verano-revela-que-los-ninos-contagian-poco-el-virus.html","Wednesday, 26 August 2020","sociedad","296","297"
"screening","screening","ENG","suman 16 detectados en un ‘screening población’ entre 18 y 30","lavanguardia","https://www.lavanguardia.com/vida/20200821/482923464045/a-coruna-galicia-coronavirus-covid-19-viernes-21-de-agosto-rebrotes-espana-video-seo-ext.html","Friday, 21 August 2020","salud","173","174"
"screenings","screening","ENG","de si se han hecho 'screenings' masivos, de si se","eldiario","https://www.eldiario.es/sociedad/tasa-positividad-covid-19-implica-espana-tenga-alta-paises-entorno_1_6176072.html","Saturday, 22 August 2020","portada","888","889"
"screenings","screening","ENG","de un año"". Los screenings, valoraciones del estado de salud","eldiario","https://www.eldiario.es/sociedad/190-voluntarios-encontrar-cura-son-detalles-primer-ensayo-vacuna-covid-19-espana_1_6188187.html","Friday, 28 August 2020","portada","824","825"
"scrip dividend","scrip dividend","ENG","contable, ha anunciado un 'scrip dividend', que está permitido al","elconfidencial","https://www.elconfidencial.com/empresas/2020-08-01/banca-bce-bolsa-veto-dividendos-prima-de-riesgo-costes_2702020/","Saturday, 01 August 2020","economia","613","615"
"scroll","scroll","ENG",", estaban la lectura y el scroll infinito en su móvil, probablemente","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2020-08-20/ana-pastor-bikini-lowcost-verde-lima-asimetrico-oysho_2718671/","Thursday, 20 August 2020","moda","539","540"
"scroll","scroll","ENG","Han incluido funciones como poder hacer scroll, accesos directos e incluso servir","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-08-11/oppo-find-x2-pro-oneplus-xiaomi-motorola-lg-velvet_2709515/","Tuesday, 11 August 2020","tecnologia","2966","2967"
"scroll","scroll","ENG","inglés, pues el sustantivo 'scroll' significa rollo o papiro y","elpais","https://elpais.com/cultura/2020/08/28/babelia/1598610766_807077.html","Sunday, 30 August 2020","portada","393","394"
"scroll","scroll","ENG","puede apuntar, pulsar, hacer scroll o usar los comandos de voz","lavanguardia","https://www.lavanguardia.com/comprar/20200826/483052301843/televisores-barras-de-sonido-auriculares-inalambricos-oferta-cine-casa-confinamiento-rebrotes.html","Wednesday, 26 August 2020","portada","465","466"
"scroll","scroll","ENG","necesitará que hagas un poco de scroll y unos cuantos clicks para comenzar","elmundo","https://www.elmundo.es/tecnologia/2020/08/28/5f47ecb3fc6c838f468b4570.html","Friday, 28 August 2020","portada","833","834"
"self-acting machines","self-acting machine","ENG","las 'selfactinas', 'self-acting machines', causantes de desempleo y","elconfidencial","https://www.elconfidencial.com/cultura/2020-08-22/colera-barcelona-1854_2721299/","Saturday, 22 August 2020","cultura","1265","1269"
"selfie","selfie","ENG","expertos del Tiktok y del 'selfie' … ¡Ahora nos toca","elpais","https://elpais.com/internacional/2020-08-28/estados-unidos-celebra-en-washington-una-multitudinaria-macha-contra-el-racismo.html","Saturday, 29 August 2020","portada","1038","1039"
"selfie","selfie","ENG","ha regresa a Instagram publicando una selfie un tanto extraña. El cantante","lavanguardia","https://www.lavanguardia.com/muyfan/20200801/482613554897/zayn-malik-foto-extrana-instagram-maquillado.html","Saturday, 01 August 2020","portada","407","408"
"selfie","selfie","ENG","hombre se estaba sacando un 'selfie' subido al pretil del puente","20minutos","https://www.20minutos.es/noticia/4350229/0/cae-al-rio-guadalquivir-por-hacerse-un-selfie/","Tuesday, 11 August 2020","espana","129","130"
"selfie","selfie","ENG","hombre se estaba sacando un 'selfie' subido. . En la era","20minutos","https://www.20minutos.es/noticia/4350229/0/cae-al-rio-guadalquivir-por-hacerse-un-selfie/","Tuesday, 11 August 2020","espana","51","52"
"selfie","selfie","ENG","Instagram cuando Gwyneth publicó un 'selfie' de ambas en una pista","elpais","https://elpais.com/gente/2020-08-11/las-paltrow-tres-mujeres-de-armas-tomar.html","Tuesday, 11 August 2020","portada","1054","1055"
"selfie","selfie","ENG","Jennifer López comparte un 'selfie' recién levantada que levanta pasiones","20minutos","https://www.20minutos.es/noticia/4343793/0/jennifer-lopez-comparte-un-selfie-recien-levantada-que-levanta-pasiones-tienes-la-cara-de-un-bebe/","Monday, 03 August 2020","portada","5","6"
"selfie","selfie","ENG","la reputación– por una mala selfie viral?. . A juzgar por","lavanguardia","https://www.lavanguardia.com/cultura/20200826/483060106835/ai-weiwei-en-wuhan.html","Wednesday, 26 August 2020","portada","237","238"
"selfie","selfie","ENG","la única excepción es el 'selfie' que Capa tomó de ambos","elmundo","https://www.elmundo.es/cultura/2020/08/14/5f35305e21efa019438b45f3.html","Friday, 14 August 2020","cultura","470","471"
"selfie","selfie","ENG","líneas más para la cámara 'selfie'. Cuenta con 8 megapíxeles","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-08-05/google-pixel-4a-opiniones-precio-xiaomi_2703268/","Wednesday, 05 August 2020","tecnologia","1808","1809"
"selfie","selfie","ENG","lo llaman ‘el presidente míster selfie’.. . Su grado de","abc","https://www.abc.es/internacional/abci-presidente-portugal-salva-mujeres-morir-ahogadas-algarve-202008161227_noticia.html","Sunday, 16 August 2020","internacional","621","622"
"selfie","selfie","ENG","posible desenfocar el fondo de cualquier selfie que hayas hecho anteriormente sin el","elpais","https://elpais.com/tecnologia/2020-08-03/google-lleva-gran-parte-del-software-de-su-movil-de-gama-alta-al-pixel-4a.html","Monday, 03 August 2020","portada","630","631"
"selfie","selfie","ENG","tiene doble sensor en la cámara selfie (ofrece opciones de configuración para","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-08-11/oppo-find-x2-pro-oneplus-xiaomi-motorola-lg-velvet_2709515/","Tuesday, 11 August 2020","tecnologia","3795","3796"
"selfie","selfie","ENG","Un 'selfie' podría ayudar a detectar enfermedades","elconfidencial","https://www.elconfidencial.com/tecnologia/ciencia/2020-08-24/selfie-detectar-enfermedades-cardiacas-ia_2723088/","Monday, 24 August 2020","tecnologia","2","3"
"selfie","selfie","ENG","y la que hizo el primer selfie de este mundo —según consta","elpais","https://elpais.com/gente/2020-08-03/los-hilton-y-los-trump-dos-familias-con-historias-paralelas.html","Monday, 03 August 2020","portada","1022","1023"
"selfie","selfie","ENG","' con ramitas para un 'selfie'. “Venimos de Logroño","elconfidencial","https://www.elconfidencial.com/mundo/europa/2020-08-22/covid-19-libre-fracaso-grecia-turismo_2722052/","Saturday, 22 August 2020","internacional","1147","1148"
"selfie","selfie","ENG","’, poniendo la cámara 'selfie' -de 10 Mpx y capaz","20minutos","https://www.20minutos.es/noticia/4345686/0/samsung-lanza-la-esperada-serie-note20-junto-a-cuatro-nuevos-dispositivos-entre-ellos-el-galaxy-z-fold2/","Wednesday, 05 August 2020","portada","191","192"
"selfie","selfie","ENG","de altura por tomarse un ""selfie"" demasiado arriesgado. Esto es","20minutos","https://www.20minutos.es/noticia/4350229/0/cae-al-rio-guadalquivir-por-hacerse-un-selfie/","Tuesday, 11 August 2020","espana","15","16"
"selfie","selfie","ENG","de Canova para hacerse un «selfie» El acto vandálico, definido","abc","https://www.abc.es/cultura/abci-turista-austriaco-dana-escultura-canova-para-hacerse-selfie-202008021313_noticia.html","Sunday, 02 August 2020","cultura","55","56"
"selfie","selfie","ENG","de Canova para hacerse un «selfie» El acto vandálico,","abc","https://www.abc.es/cultura/abci-turista-austriaco-dana-escultura-canova-para-hacerse-selfie-202008021313_noticia.html","Sunday, 02 August 2020","cultura","11","12"
"selfie","selfie","ENG","de sus productos en un glamuroso selfie.. . ""El brillo del","efe","https://www.efe.com/efe/espana/gente/jennifer-lopez-se-prepara-para-lanzar-su-linea-de-cosmeticos-jlo-beauty/10007-4326683","Monday, 24 August 2020","portada","108","109"
"selfie","selfie","ENG","en Málaga en 2017 con 'Selfie' , una obra fresca y","elpais","https://elpais.com/revista-de-verano/2020-08-28/victor-garcia-leon-ahora-es-un-gustazo-hacer-series.html","Friday, 28 August 2020","cultura","577","578"
"selfie","selfie","ENG","Locales y turistas se inmortalizan, selfie mediante, ante el majestuoso yate","elpais","https://elpais.com/gente/2020-08-24/el-barco-privado-mas-grande-del-mundo-veranea-en-cadiz.html","Tuesday, 25 August 2020","portada","76","77"
"selfie","selfie","ENG","que ha decidido posar para un selfie sentado en la Paolina Borghese,","abc","https://www.abc.es/cultura/abci-turista-austriaco-dana-escultura-canova-para-hacerse-selfie-202008021313_noticia.html","Sunday, 02 August 2020","cultura","286","287"
"selfie","selfie","ENG","sentó encima para hacerse un 'selfie', según la revista de","elmundo","https://www.elmundo.es/cultura/2020/08/03/5f282d77fdddff075e8b4643.html","Monday, 03 August 2020","portada","128","129"
"selfie","selfie","ENG","un turista austriaco para hacerse un selfie, que se sentó en la","abc","https://www.abc.es/cultura/abci-turista-austriaco-dana-escultura-canova-para-hacerse-selfie-202008021313_noticia.html","Sunday, 02 August 2020","cultura","99","100"
"selfie","selfie","ENG","Xàbia, donde se hizo un selfie con una de las figuras de","20minutos","https://www.20minutos.es/noticia/4349438/0/pablo-motos-sigue-surcando-olas-en-sus-vacaciones-pero-cambia-el-wakeboard-por-el-wakesurf/","Monday, 10 August 2020","television","155","156"
"selfie","selfie","ENG","#LeGreatEscape y se hizo un 'selfie' en la noche del jueves","elmundo","https://www.elmundo.es/internacional/2020/08/14/5f36a5d4fc6c834a698b467a.html","Friday, 14 August 2020","internacional","662","663"
"selfie","selfie","ENG",". . Auriculares inalámbricos incluidos y cámara selfie bajo la pantalla. . Tal y","20minutos","https://www.20minutos.es/noticia/4347411/0/xiaomi-idea-un-movil-con-compartimento-para-almacenar-auriculares-inalambricos-y-camara-debajo-de-la-pantalla/","Friday, 07 August 2020","portada","209","210"
"selfie","selfie","ENG",". . En la era del 'selfie' y de las redes sociales","20minutos","https://www.20minutos.es/noticia/4350229/0/cae-al-rio-guadalquivir-por-hacerse-un-selfie/","Tuesday, 11 August 2020","espana","60","61"
"selfie","selfie","ENG","a sus pies para hacerse un selfie.. . Se trata de '","elconfidencial","https://www.elconfidencial.com/cultura/2020-08-04/turista-rompe-estatua-centenaria-italia-selfie_2704596/","Tuesday, 04 August 2020","cultura","175","176"
"selfie","selfie","ENG","apertura f/2.2. Si sacas un selfie con una sola persona te dará","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-08-20/samsung-galaxy-note-20-opiniones-precio_2718232/","Thursday, 20 August 2020","tecnologia","2174","2175"
"selfie","selfie","ENG","con la esperanza de hacerse un selfie o pillar un autógrafo. Entre","eldiario","https://www.eldiario.es/opinion/zona-critica/aplausos-recibir-turistas-barricadas-e-insultos-migrantes_129_6093788.html","Thursday, 06 August 2020","opinion","154","155"
"selfie","selfie","ENG","donde es posible llevarse un ‘selfie’ teniendo de fondo la entrada","lavanguardia","https://www.lavanguardia.com/ocio/viajes/20200811/482763020551/provincia-teruel-contrastes-turismo-proximidad.html","Tuesday, 11 August 2020","viajes","549","550"
"selfie","selfie","ENG","esa temida foto de grupo o selfie para presumir en redes sociales.","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2020-08-12/como-posar-para-fotos-salir-bien-selfie-fotogenico-postureo_1405373/","Wednesday, 12 August 2020","moda","72","73"
"selfie","selfie","ENG","escultura de Canova al hacerse un selfie. Los funcionarios del Museo Gypsotheca","elmundo","https://www.elmundo.es/cultura/2020/08/03/5f282d77fdddff075e8b4643.html","Monday, 03 August 2020","portada","10","11"
"selfie millennial","selfie millennial","ENG","League de su equipo: 'selfie millennial' sobre el césped.","elmundo","https://www.elmundo.es/deportes/futbol/europa-league/2020/08/20/5f3e91d0fc6c83c1478b4594.html","Thursday, 20 August 2020","portada","859","861"
"selfies","selfy","ENG","""otros clientes se hacen 'selfies' con los muñecos, les","elmundo","https://www.elmundo.es/cataluna/2020/08/23/5f42542dfc6c83bb068b45b9.html","Sunday, 23 August 2020","economia","741","742"
"selfies","selfy","ENG",", jolgorio, petición de 'selfies' o de autógrafos, les","elpais","https://elpais.com/deportes/2020-08-28/un-tour-de-tres-velocidades.html","Friday, 28 August 2020","portada","111","112"
"selfies","selfy","ENG","casi todos) nos hacemos ‘selfies’ por diversión, pero un","elconfidencial","https://www.elconfidencial.com/tecnologia/ciencia/2020-08-24/selfie-detectar-enfermedades-cardiacas-ia_2723088/","Monday, 24 August 2020","tecnologia","40","41"
"selfies","selfy","ENG","espacio para autógrafos, ni para selfies.. . La seguridad del Tour","elconfidencial","https://www.elconfidencial.com/deportes/ciclismo/2020-08-29/medidas-coronavirus-tour-francia_2728724/","Saturday, 29 August 2020","deporte","260","261"
"selfies","selfy","ENG","la cantante no paraba de compartir selfies sin una gota de maquillaje,","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2020-08-17/jennifer-lopez-traje-valentino-vanitatis_2716488/","Monday, 17 August 2020","moda","515","516"
"selfies","selfy","ENG","más famosa de París. Entre selfies y grandes vistas, pocos conocen","lavanguardia","https://www.lavanguardia.com/ocio/viajes/20200805/482682423357/oscura-historia-montmartre-paris.html","Wednesday, 05 August 2020","viajes","14","15"
"selfies","selfy","ENG","momento con más excursionistas ávidos de selfies. Ni empujones, ni gritos","lavanguardia","https://www.lavanguardia.com/deportes/otros-deportes/20200828/483111280617/oriol-baro-alpinismo-escalada-aiguestortes-vall-de-boi.html","Friday, 28 August 2020","salud","928","929"
"selfies","selfy","ENG","nostálgicos llegan para posar y tomarse selfies en la fachada, comprar dulces","elmundo","https://www.elmundo.es/cultura/cine/2020/08/12/5f338ee8fdddff231d8b4653.html","Wednesday, 12 August 2020","cultura","368","369"
"selfies","selfy","ENG","predicción. . ""El uso de selfies como método de detección puede permitir","elconfidencial","https://www.elconfidencial.com/tecnologia/ciencia/2020-08-24/selfie-detectar-enfermedades-cardiacas-ia_2723088/","Monday, 24 August 2020","tecnologia","595","596"
"selfies","selfy","ENG","puede decir de sus dos cámaras selfies, que por mucho que hagan","elmundo","https://www.elmundo.es/tecnologia/gadgets/2020/08/09/5f2c0db5fc6c838c388b45c2.html","Sunday, 09 August 2020","portada","861","862"
"selfies","selfy","ENG","Adiós a los 'selfies': comienza la burbuja del","elconfidencial","https://www.elconfidencial.com/deportes/ciclismo/2020-08-29/medidas-coronavirus-tour-francia_2728724/","Saturday, 29 August 2020","deporte","4","5"
"selfies","selfy","ENG","de los escenarios infaltables en las selfies de los turistas. Ubicado en","lavanguardia","https://www.lavanguardia.com/ocio/viajes/20200805/482682423357/oscura-historia-montmartre-paris.html","Wednesday, 05 August 2020","viajes","62","63"
"selfies","selfy","ENG","de pacientes que se tomen 'selfies' para realizar su propio examen","elconfidencial","https://www.elconfidencial.com/tecnologia/ciencia/2020-08-24/selfie-detectar-enfermedades-cardiacas-ia_2723088/","Monday, 24 August 2020","tecnologia","163","164"
"selfies","selfy","ENG","destinada a hacer autofotos («selfies») y cada vez más","abc","https://www.abc.es/tecnologia/moviles/telefonia/abci-pixel-vuelve-movil-accesible-google-ahora-mejor-pantalla-202008030128_noticia.html","Monday, 03 August 2020","tecnologia","395","396"
"selfies","selfy","ENG","momento con más excursionistas ávidos de selfies. . Las cumbres de este sector","lavanguardia","https://www.lavanguardia.com/deportes/otros-deportes/20200828/483111280617/oriol-baro-alpinismo-escalada-aiguestortes-vall-de-boi.html","Friday, 28 August 2020","salud","883","884"
"selfies","selfy","ENG","que todo el mundo quiere hacerse selfies.","eldiario","https://vertele.eldiario.es/noticias/Arturo-Valls-protagonizara-dos-anos-y-un-dia-nueva-comedia-atresmedia_0_2262673730.html","Wednesday, 26 August 2020","television","445","446"
"selfies","selfy","ENG","su pareja y ha compartido varios selfies de ambos en actitud muy cariñosa","lavanguardia","https://www.lavanguardia.com/gente/20200830/483196024942/shakira-pique-maldivas-vacaciones.html","Sunday, 30 August 2020","gente","298","299"
"selfies","selfy","ENG","también incluya una cámara para 'selfies' debajo de la pantalla.","20minutos","https://www.20minutos.es/noticia/4347411/0/xiaomi-idea-un-movil-con-compartimento-para-almacenar-auriculares-inalambricos-y-camara-debajo-de-la-pantalla/","Friday, 07 August 2020","portada","370","371"
"selfies","selfy","ENG","tendré que escaparme de los ‘selfies’ cuando quiera ir al baño","abc","https://www.abc.es/deportes/abci-comienza-asalto-alonso-desafio-mas-complicado-202008121005_noticia.html","Wednesday, 12 August 2020","portada","428","429"
"sell-out","sell-out","ENG","), tras el proceso de sell-out, sea inferior al 5%","abc","https://www.abc.es/economia/abci-bolsa-suiza-controla-9424-por-ciento-espanola-202008241548_noticia.html","Monday, 24 August 2020","economia","484","487"
"sell-out","sell-out","ENG","derecho de compra forzosa ('sell-out') hasta el 21 de","abc","https://www.abc.es/economia/abci-bolsa-suiza-controla-9424-por-ciento-espanola-202008241548_noticia.html","Monday, 24 August 2020","economia","85","88"
"serial killer","serial killer","ENG","de dinero, pero el 'serial killer' tenía otro plan en mente","lavanguardia","https://www.lavanguardia.com/sucesos/20200814/482804980489/richard-cottingham-asesino-torso-killer-crimenes-decapitada-hotel-las-caras-del-mal.html","Friday, 14 August 2020","sucesos","1195","1197"
"serial killer","serial killer","ENG","Sikes. Se enfrentaban al 'serial killer' de los torsos calcinados.","lavanguardia","https://www.lavanguardia.com/sucesos/20200814/482804980489/richard-cottingham-asesino-torso-killer-crimenes-decapitada-hotel-las-caras-del-mal.html","Friday, 14 August 2020","sucesos","997","999"
"session","session","ENG","Stigbergets Collab: ""las 'session' son cervezas de temporada que","eldiario","https://www.eldiario.es/consumoclaro/beber/ocho-cervezas-innovadoras-puedes-probar-verano_1_6147662.html","Sunday, 09 August 2020","estilo de vida","796","797"
"set boxes","set box","ENG","golosinas que contiene los diferentes 'set boxes' que se van a editar","lavanguardia","https://www.lavanguardia.com/cultura/20200831/483201612700/rolling-stones-goats-head-soup-mick-jagger.html","Monday, 31 August 2020","cultura","1248","1250"
"set list","set list","ENG","a lo largo de la 'set list' (repertorio) está 100","lavanguardia","https://www.lavanguardia.com/cultura/20200801/482589816271/hinds-nit-del-forum-primavera-sound-covid-19-concierto-coronavirus.html","Saturday, 01 August 2020","portada","966","968"
"set up","set up","ENG","los últimos retoques en el 'set up' y, sobre todo,","20minutos","https://www.20minutos.es/deportes/noticia/4358364/0/fernando-alonso-ultimos-entrenamientos-500-millas-indianapolis-carb-day/","Friday, 21 August 2020","deporte","151","153"
"set-up","set-up","ENG","del coche está ahí y el set-up del coche para la carrera es","elconfidencial","https://www.elconfidencial.com/deportes/formula-1/2020-08-21/indycar-fernando-alonso-500-millas-indianapolis-mclaren_2721992/","Friday, 21 August 2020","deporte","468","471"
"set-up","set-up","ENG","para la carrera tenemos un buen set-up y tenemos ambición. La velocidad","elconfidencial","https://www.elconfidencial.com/deportes/formula-1/2020-08-21/indycar-fernando-alonso-500-millas-indianapolis-mclaren_2721992/","Friday, 21 August 2020","deporte","453","456"
"set-up","set-up","ENG","tratar de buscar el mejor ‘set-up’ para tener un coche rápido","lavanguardia","https://www.lavanguardia.com/deportes/automovilismo/20200823/482957790261/500-millas-indianapolis-alex-palou-fernando-alonso-triple-corona-ims.html","Sunday, 23 August 2020","deporte","755","758"
"set-up","set-up","ENG","tratar de buscar el mejor 'set-up' para tener un coche rápido","lavanguardia","https://www.lavanguardia.com/deportes/automovilismo/20200823/482957790261/500-millas-indianapolis-alex-palou-fernando-alonso-triple-corona-ims.html","Sunday, 23 August 2020","deporte","925","928"
"setter gordon","setter gordon","ENG","gordon setter', o 'setter gordon', como quiera que se","elpais","https://elpais.com/cultura/2020/08/20/babelia/1597911057_242995.html","Thursday, 20 August 2020","portada","1815","1817"
"settings","setting","ENG","reto en términos de tráfico, settings y muchas cosas en el coche","20minutos","https://www.20minutos.es/deportes/noticia/4358364/0/fernando-alonso-ultimos-entrenamientos-500-millas-indianapolis-carb-day/","Friday, 21 August 2020","deporte","557","558"
"setup","setup","ENG","el piloto, con el 'setup'. Eric es el que","elmundo","https://www.elmundo.es/deportes/mas-motor/2020/08/21/5f3fec48fc6c83a3718b45b5.html","Friday, 21 August 2020","portada","1429","1430"
"seventies","seventy","ENG",", compuesto por pantalón de estética seventies, top de gasa y un","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2020-08-20/estilo-blanca-padilla-modelo_2537763/","Thursday, 20 August 2020","moda","664","665"
"seventies","seventy","ENG","Un modelo de lo más 'seventies' que inmediatamente nos hará parecer","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2020-08-12/peto-denim-barato-mango-outlet-top-ventas_2710660/","Wednesday, 12 August 2020","moda","280","281"
"sex appeal","sex appeal","ENG",""" al haber demostrado que su sex appeal es difícil de eludir:. . ","eldiario","https://vertele.eldiario.es/noticias/Parejas-Isla-Tentaciones-2-telecinco-sandra-barneda_0_2256974308.html","Sunday, 09 August 2020","television","1493","1495"
"sex symbol","sex symbol","ENG","envidiado por conquistar a la 'sex symbol' de la década, Kim","elpais","https://elpais.com/gente/2020-08-09/del-cine-a-las-redes-sociales-los-baldwin-siguen-en-forma.html","Sunday, 09 August 2020","portada","345","347"
"sex-appeal","sex-appeal","ENG","1934 y 'El espectro del sex-appeal', de 1934, una","elpais","https://elpais.com/revista-de-verano/2020-08-18/dali-vive-su-verano-mas-surrealista.html","Tuesday, 18 August 2020","portada","707","710"
"sex-appeal","sex-appeal","ENG","femeninas, elegantes y que tienen sex-appeal.    ""Al diseñar,","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2020-08-02/johanna-ortiz-disenadora-colombia-tamara-falco_2701608/","Sunday, 02 August 2020","moda","187","190"
"sexting","sexting","ENG","la firma a través de 'sexting –' envíos de mensajes de","elpais","https://elpais.com/economia/2020-08-10/mcdonalds-demanda-a-su-ex-consejero-delegado-por-ocultar-relaciones-sexuales-con-empleadas.html","Monday, 10 August 2020","portada","193","194"
"sexting","sexting","ENG","por mantener una relación de 'sexting' —envío de mensajes de","elpais","https://elpais.com/economia/2020-08-16/mcdonalds-quiere-lavar-su-imagen.html","Sunday, 16 August 2020","portada","175","176"
"sexting","sexting","ENG","por tener una relación consensuada de sexting (mensajes de texto o vídeo","elconfidencial","https://www.elconfidencial.com/empresas/2020-08-10/macdonalds-ceo-tribunales-ocultar-relaciones-sexuales-empleadas_2710132/","Monday, 10 August 2020","economia","21","22"
"sexting","sexting","ENG","tener una relación consensuada de ""sexting"" (mensajes de texto o","elconfidencial","https://www.elconfidencial.com/empresas/2020-08-10/macdonalds-ceo-tribunales-ocultar-relaciones-sexuales-empleadas_2710132/","Monday, 10 August 2020","economia","180","181"
"sexting","sexting","ENG","tuvo una relación consensuada de “sexting”, consistente en el intercambio","lavanguardia","https://www.lavanguardia.com/economia/20200811/482787843525/mcdonalds-querella-ex-consejero-delegado-relaciones-sexuales-empleadas.html","Tuesday, 11 August 2020","economia","296","297"
"sexting","sexting","ENG","delegado por ocultar relaciones de 'sexting' con empleadas. McDonald's","20minutos","https://www.20minutos.es/noticia/4349236/0/mcdonald-s-demanda-a-su-exconsejero-delegado-por-ocultar-relaciones-de-sexting-con-empleadas/","Monday, 10 August 2020","portada","12","13"
"sexy","sexy","ENG","', que es femenino, sexy y sofisticado, y resume a","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/belleza/2020-08-28/cortes-del-pelo-parisinas-semana-de-la-moda-paris_2299531/","Friday, 28 August 2020","moda","594","595"
"sexy","sexy","ENG","de labiales nicho, joven, sexy, que se distribuye en 100","lavanguardia","https://www.lavanguardia.com/magazine/belleza/20200830/32991/frans-reina-transformar-crisis-oportunidad.html","Sunday, 30 August 2020","portada","1204","1205"
