"borrowing","lemma","lang","context","newspaper","url","date","section","start_token","end_token"
"sport","sport","ENG","medio alemán Auto motor und sport, la información respecto a","elconfidencial","https://www.elconfidencial.com/deportes/formula-1/2020-05-12/f1-sebastian-vettel-ferrari-alemania-carlos-sainz_2590184/","Tuesday, 12 May 2020",,,
"sport","sport","ENG","y mascarillas higiénicas y vestidos de sport, Don Felipe y Doña Letizia","abc","https://www.abc.es/espana/casa-real/abci-reyes-visitan-madrugada-mercamadrid-para-recorrer-puestos-202005210840_noticia.html","Thursday, 21 May 2020",,,
"spot","spot","ENG",", avanzaron a través de un spot. Con la intención de competir","20minutos","https://www.20minutos.es/noticia/4262670/0/lydia-lozano-amenaza-con-abandonar-salvame-tras-la-ultima-traicion-del-programa-sobre-el-caso-de-ylenia-carrisi/","Tuesday, 19 May 2020",,,
"spot","spot","ENG",". . En 2010, un spot de Font Vella rodado en una","eldiario","https://www.eldiario.es/ballenablanca/365_dias/anuncios-ambiental-obligados-rectificar-Espana_0_1028197337.html","Sunday, 17 May 2020",,,
"spot","spot","ENG",". No es un spot de la policía española,","elpais","https://elpais.com/television/2020-05-10/la-unidad-una-policia-de-verdad.html","Sunday, 10 May 2020",,,
"spot","spot","ENG","a pasar con el señor de spot de «Compro oro»,","abc","https://www.abc.es/espana/madrid/abci-angel-antonio-herrera-compro-202005270134_noticia.html","Wednesday, 27 May 2020",,,
"spot","spot","ENG","a vuestro lado. Graba un spot de tu empresa o servicio,","20minutos","https://www.20minutos.es/noticia/4250444/0/dmax-cede-espacio-publicitario-para-promocionar-pequenas-empresas-espanolas-afectadas-por-la-crisis-del-coronavirus/","Thursday, 07 May 2020",,,
"spot","spot","ENG","compromisos y acudir al mercado spot gasista, donde los precios","elconfidencial","https://www.elconfidencial.com/economia/2020-05-07/espana-cierra-grifo-gas-argelia-precios-buques-eeuu_2583132/","Thursday, 07 May 2020",,,
"spot","spot","ENG","otro lado, el mensaje del spot insinuaba que la botella era ecológica","eldiario","https://www.eldiario.es/ballenablanca/365_dias/anuncios-ambiental-obligados-rectificar-Espana_0_1028197337.html","Sunday, 17 May 2020",,,
"spot","spot","ENG","reales en Madrid, el spot se ha dirigido en ","elconfidencial","https://www.elconfidencial.com/sociedad/2020-05-28/hacemos-lo-que-nos-une-telepizza-bra_2609336/","Thursday, 28 May 2020",,,
"Spot","spot","ENG","Spot, el perro-robot","elpais","https://elpais.com/tecnologia/2020-05-11/spot-el-perro-robot-que-ayuda-a-mantener-la-distancia-de-seguridad-en-los-parques-de-singapur.html","Monday, 11 May 2020",,,
"spot","spot","ENG","tenista, que comparte el spot con otros iconos como LeBron","abc","https://www.abc.es/deportes/tenis/abci-coronavirus-emotivo-anuncio-nike-rafa-nadal-como-ejemplo-para-no-rendirse-202005251048_noticia.html","Monday, 25 May 2020",,,
"spot","spot","ENG","anuncia la cadena en el spot.. . ¿En qué","20minutos","https://www.20minutos.es/noticia/4260616/0/salvame-anuncia-bombazo-torpedear-estreno-pasapalabra/","Sunday, 17 May 2020",,,
"spot","spot","ENG","desescalada por el coronavirus. El spot recoge los testimonios de cuatro personas","elpais","https://elpais.com/videos/2020-05-28/el-video-en-el-que-enfermos-de-covid-19-piden-prudencia-ante-la-desescalada.html","Thursday, 28 May 2020",,,
"spot","spot","ENG","emplea la marca estadounidense en un spot motivador contra la Covid-19 S. D.","abc","https://www.abc.es/deportes/tenis/abci-coronavirus-emotivo-anuncio-nike-rafa-nadal-como-ejemplo-para-no-rendirse-202005251048_noticia.html","Monday, 25 May 2020",,,
"spot","spot","ENG","están acudiendo al mercado «spot» (contratos del día","abc","https://www.abc.es/economia/abci-eeuu-primer-suministrador-licuado-espana-bajos-precios-202005070202_noticia.html","Thursday, 07 May 2020",,,
"spot","spot","ENG","euros.. . Si tienes un spot comercial disponible promocionando la actividad o","20minutos","https://www.20minutos.es/noticia/4250444/0/dmax-cede-espacio-publicitario-para-promocionar-pequenas-empresas-espanolas-afectadas-por-la-crisis-del-coronavirus/","Thursday, 07 May 2020",,,
"spot","spot","ENG","que la historia que acompaña el spot lo refleja a la perfección.","elconfidencial","https://www.elconfidencial.com/sociedad/2020-05-28/hacemos-lo-que-nos-une-telepizza-bra_2609336/","Thursday, 28 May 2020",,,
"spot","spot","ENG","rodó el año pasado un spot para promocionar la venta de","elpais","https://elpais.com/gente/2020-05-07/michael-douglas-retira-de-la-venta-su-finca-de-mallorca.html","Thursday, 07 May 2020",,,
"spot","spot","ENG","y ha decidido dirigir el spot de la marca... con","elpais","https://elpais.com/gente/2020-05-04/el-nuevo-rumbo-de-eva-longoria-de-promesa-latina-a-dirigir-anuncios-con-su-movil.html","Monday, 04 May 2020",,,
"spots","spot","ENG","decían que no pero ya tenía spots pagados en radio y en prensa","eldiario","https://www.eldiario.es/galicia/politica/Feijoo-apuesta-campana-semana_0_1029947658.html","Friday, 22 May 2020",,,
"spray","spray","ENG","la superficie, puede aplicar un spray desinfectante o una toallita. Chalmers","elconfidencial","https://www.elconfidencial.com/alma-corazon-vida/2020-05-01/estas-desinfectando-mal-limpiar-superficies-coronavirus_2572052/","Friday, 01 May 2020 11:41:00 +0200",,,
"spray","spray","ENG","la superficie, puede aplicar un spray desinfectante o una toallita. Chalmers","elconfidencial","https://www.elconfidencial.com/alma-corazon-vida/2020-05-03/desinfectando-mal-limpiar-superficies-de-coronavirus_2572052/","Sunday, 03 May 2020 11:43:00 +0200",,,
"spray","spray","ENG","los paneles de prueba como un spray, las piezas de muestra se","abc","https://www.abc.es/motor/reportajes/abci-caca-pajaro-artificial-solucion-para-cuidar-pintura-coche-202005100207_noticia.html","Sunday, 10 May 2020",,,
"spray","spray","ENG","todos sus supermercados un desinfectante en spray, del que se venden alrededor","20minutos","https://www.20minutos.es/noticia/4274302/0/desinfectante-spray-arrasa-mercadona-venden-50000-unidades-al-dia/","Friday, 29 May 2020",,,
"spray","spray","ENG","uno. Entonces, con el spray, comenzaron a pintarles cruces en","eldiario","https://www.eldiario.es/desalambre/Grupos-migrantes-denuncian-maltratos-policia_0_1032397769.html","Friday, 29 May 2020",,,
"spray","spray","ENG","al día. El desinfectante en spray que arrasa en Mercadona: se","20minutos","https://www.20minutos.es/videos/salud/4274371-el-desinfectante-en-spray-que-arrasa-en-mercadona-se-venden-50-000-al-dia/","Friday, 29 May 2020",,,
"spray","spray","ENG","El desinfectante en spray que arrasa en Mercadona: se","20minutos","https://www.20minutos.es/noticia/4274302/0/desinfectante-spray-arrasa-mercadona-venden-50000-unidades-al-dia/","Friday, 29 May 2020",,,
"spray","spray","ENG","El desinfectante en spray que arrasa en Mercadona: se","20minutos","https://www.20minutos.es/videos/salud/4274371-el-desinfectante-en-spray-que-arrasa-en-mercadona-se-venden-50-000-al-dia/","Friday, 29 May 2020",,,
"spray","spray","ENG","el objetivo de taparlas. Un spray para colorear el pelo y unos","elpais","https://elpais.com/gente/2020-05-08/las-famosas-en-la-cuarentena-con-canas-y-a-lo-loco.html","Friday, 08 May 2020",,,
"spray","spray","ENG","La empresa ha lanzado además un spray hidroalcohólico que se aplica al producto","elpais","https://elpais.com/economia/2020-05-31/mascarillas-solidarias.html","Sunday, 31 May 2020",,,
"spray","spray","ENG","la temperatura y te echan un spray de alcohol para desinfectarte. Donde","elpais","https://elpais.com/sociedad/2020-05-03/asia-planta-cara-a-una-segunda-oleada-de-coronavirus.html","Sunday, 03 May 2020 22:00:00 +0000",,,
"spray","spray","ENG","nueva necesidad de alcohol perfumado en spray.","20minutos","https://www.20minutos.es/noticia/4274302/0/desinfectante-spray-arrasa-mercadona-venden-50000-unidades-al-dia/","Friday, 29 May 2020",,,
"spray","spray","ENG","que puedes probar con un spray antivaho para evitarlo. ¿","20minutos","https://www.20minutos.es/noticia/4269523/0/como-limpiar-gafas-desinfeccion-covid-19/","Tuesday, 26 May 2020",,,
"spray","spray","ENG","sus mascarillas rociándolas con un spray y viendo si deja marca","elconfidencial","https://www.elconfidencial.com/tecnologia/2020-05-06/mascarillas-hacer-deporte-correr-lurbel-quirurgicas_2580672/","Wednesday, 06 May 2020",,,
"spray","spray","ENG",", que se presenta en formato spray en un formato de 400 mililitros","20minutos","https://www.20minutos.es/noticia/4274318/0/consejos-mercadona-desinfectar-llegar-casa/","Friday, 29 May 2020",,,
"spray","spray","ENG","bayeta de microfibra y un spray limpia gafas para limpiarlas,","20minutos","https://www.20minutos.es/noticia/4269523/0/como-limpiar-gafas-desinfeccion-covid-19/","Tuesday, 26 May 2020",,,
"spray","spray","ENG","caja de toallitas deshechables y un spray desinfectante. en el atril,","abc","https://www.abc.es/espana/abci-camaras-regionales-17-planes-retorno-actividad-202005060204_noticia.html","Wednesday, 06 May 2020",,,
"spray","spray","ENG","clientes diferentes. Así, este spray se ajusta a las necesidades del","20minutos","https://www.20minutos.es/noticia/4274302/0/desinfectante-spray-arrasa-mercadona-venden-50000-unidades-al-dia/","Friday, 29 May 2020",,,
"spray jet","spray jet","ENG","y sedosa. Cuenta con un spray jet de salida focalizada que permite aplicarlo","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/belleza/2020-05-07/protector-solar-mejores-productos-recomendaciones_2581791/","Thursday, 07 May 2020",,,
"sprays","spray","ENG","características, como leches solares, sprays, aceites, protecciones faciales,","20minutos","https://www.20minutos.es/noticia/4275758/0/mercadona-quintuplica-ventas-protector-solar-paseos-salidas-deporte-desescalada/","Saturday, 30 May 2020",,,
"sprays","spray","ENG","y bebían cerveza mientras pintaban con sprays a un grupo de migrantes que","eldiario","https://www.eldiario.es/desalambre/Grupos-migrantes-denuncian-maltratos-policia_0_1032397769.html","Friday, 29 May 2020",,,
"spreads","spread","ENG","dijo no estar para reducir spreads (primas de riesgo)","elconfidencial","https://www.elconfidencial.com/mercados/2020-05-07/fondos-renta-fija-liquidez-deuda-bancos-crisis_2583103/","Thursday, 07 May 2020",,,
"spreads","spread","ENG","no está para reducir los spreads (diferenciales o primas de","elconfidencial","https://www.elconfidencial.com/mercados/2020-05-20/espana-empleo-ccaa-vulnerables-impacto-crisis-coronavirus_2601836/","Wednesday, 20 May 2020",,,
"spreads","spread","ENG","que no está para reducir spreads (diferenciales o primas de","elconfidencial","https://www.elconfidencial.com/mercados/2020-05-24/bce-bde-reservas-oro-dolares-crisis-liquidez_2607119/","Sunday, 24 May 2020",,,
"Spring","spring","ENG",": Resolución, Spring y El infinito","eldiario","https://www.eldiario.es/cultura/cine/Pi-Primer-fantastico-imaginacion-presupuesto_0_1029597757.html","Saturday, 23 May 2020",,,
"springbok","springbok","ENG","ñu, el hartebeest y el springbok, no mostraban estos desplazamientos.","20minutos","https://www.20minutos.es/noticia/4269476/0/ciclos-glaciares-eden-prehistorico-africa-sur/","Monday, 25 May 2020",,,
"springtime and cry","springtime and cry","ENG","colectiva online I fantasize a springtime and cry (Fantaseo una primavera","eldiario","https://www.eldiario.es/cultura/agenda/Agenda-cultural-cuarentena-especial-finde_0_1025047588.html","Friday, 08 May 2020",,,
"sprint","sprint","ENG","un maratón, no un sprint. Abusando del símil,","eldiario","https://www.eldiario.es/internacional/Coronavirus-Suecia_0_1028547378.html","Monday, 18 May 2020",,,
"sprint","sprint","ENG","Felicitaciones a nuestra leyenda del sprint Usain Bolt y a Kasi","elpais","https://elpais.com/gente/2020-05-19/usain-bolt-se-convierte-en-padre-a-los-33-anos.html","Tuesday, 19 May 2020",,,
"sprint","sprint","ENG","y Segunda División afrontarán un improvisado sprint de 11 jornadas en apenas 40","elpais","https://elpais.com/deportes/2020-05-12/una-segunda-juventud-en-el-alambre.html","Tuesday, 12 May 2020",,,
"sprint","sprint","ENG","Joaquín, la finta y el sprint que alegran al Betis. Si","20minutos","https://www.20minutos.es/deportes/noticia/4273525/0/joaquin-edad-betis-referente/","Friday, 29 May 2020",,,
"sprint","sprint","ENG","pero esto no es un sprint, eso no nos puede","elpais","https://elpais.com/sociedad/2020-05-08/un-jefe-de-uci-me-da-miedo-que-vuelva-a-pasar-otra-vez.html","Saturday, 09 May 2020",,,
"sprinters","sprinter","ENG",". El sábado se enfrentaron ocho sprinters. El domingo, en un","elmundo","https://www.elmundo.es/deportes/ciclismo/2020/05/24/5eca97b0fc6c8302748b45a7.html","Sunday, 24 May 2020",,,
"sprinters","sprinter","ENG","hablar de los equipos de los sprinters... Sin embargo, de momento","elconfidencial","https://www.elconfidencial.com/cultura/2020-05-31/novela-ciclismo-gianni-bugno-miguel-indurain_2617124/","Sunday, 31 May 2020",,,
"sprints","sprint","ENG","al día siguiente realizar tenis, sprints o natación y, como no","elconfidencial","https://www.elconfidencial.com/alma-corazon-vida/2020-05-09/mejor-ejercicio-perder-peso-gran-experta_2055366/","Saturday, 09 May 2020",,,
"sprints","sprint","ENG","al día siguiente realizar tenis, sprints o natación y, como no","elconfidencial","https://www.elconfidencial.com/alma-corazon-vida/2020-05-10/mejor-ejercicio-perder-peso-segun-gran-experta_2055366/","Sunday, 10 May 2020",,,
"sprints","sprint","ENG","equipos multidisciplinares) que trabajan en sprints, periodos de trabajo cortos con","20minutos","https://www.20minutos.es/noticia/4249840/0/cuales-son-los-trabajos-con-mas-futuro-para-desempenar-desde-casa/","Tuesday, 19 May 2020",,,
"sprints","sprint","ENG","más lentos y constantes, hacer sprints o irse al monte a hacer","elconfidencial","https://www.elconfidencial.com/alma-corazon-vida/2020-05-27/adelgazar-correr-consejos-perder-peso-running_2609639/","Wednesday, 27 May 2020",,,
"sprints","sprint","ENG","eléctrico sustentan las aceleraciones y los sprints en marcha. La impresionante entrega","abc","https://www.abc.es/motor/reportajes/abci-nuevo-serie-4-coupe-entra-ronda-final-pruebas-202005040102_noticia.html","Monday, 04 May 2020 01:02:07 +0200",,,
"spurs","spur","ENG","que el jugador de los spurs ha superado el periodo de","20minutos","https://www.20minutos.es/deportes/noticia/4251014/0/son-heun-min-delantero-tottenham-servicio-militar-corea-mejores-promocion/","Friday, 08 May 2020",,,
"spyware","spyware","ENG","el equipo infectado. «El spyware puede consumir una gran cantidad de","abc","https://www.abc.es/tecnologia/redes/abci-como-protegerte-virus-informaticos-mas-peligrosos-internet-202005150118_noticia.html","Friday, 15 May 2020",,,
"Spyware","spyware","ENG","visitan en la red.. . Spyware. . Son los virus destinados a","abc","https://www.abc.es/tecnologia/redes/abci-como-protegerte-virus-informaticos-mas-peligrosos-internet-202005150118_noticia.html","Friday, 15 May 2020",,,
"stable coin","stable coin","ENG","riesgos regulatorios que suponía la stable coin como la gota que colmó","elconfidencial","https://www.elconfidencial.com/mercados/2020-05-06/libra-ex-ministro-george-bush-consejero-delegado_2583144/","Wednesday, 06 May 2020",,,
"staff","staff","ENG","técnicos de los equipos y el staff de la organización», explica","abc","https://www.abc.es/deportes/baloncesto/abci-busca-sede-mas-segura-para-torneo-202005090108_noticia.html","Saturday, 09 May 2020",,,
"staff","staff","ENG","6 casos positivos entre futbolistas y staff de los equipos.. . Así","20minutos","https://www.20minutos.es/deportes/noticia/4263186/0/premier-league-anuncia-seis-positivos-tests-peligra-reanudacion-junio/","Tuesday, 19 May 2020",,,
"staff","staff","ENG","competición.. . Desde el staff técnico te llevan un control y","20minutos","https://www.20minutos.es/deportes/noticia/4255863/0/joaquin-sanchez-parece-que-no-he-hecho-nada-estoy-tieso/","Tuesday, 12 May 2020",,,
"staff","staff","ENG","de la ACB y miembros del staff que deberán trabajar para que el","abc","https://www.abc.es/deportes/baloncesto/abci-valencia-sera-sede-torneo-final-202005271819_noticia.html","Wednesday, 27 May 2020",,,
"staff","staff","ENG","familiares. Habría un staff de sacerdotes embalsamadores y luego","elpais","https://elpais.com/cultura/2020-05-11/los-embalsamadores-egipcios-tenian-gran-olfato-empresarial.html","Monday, 11 May 2020",,,
"staff","staff","ENG","Generalitat se citó con el staff del senador republicano Marco Rubio","elconfidencial","https://www.elconfidencial.com/espana/2020-05-09/el-lobby-del-govern-en-eeuu-se-movilizo-para-buscar-apoyos-tras-la-sentencia-del-1-0_2586627/","Saturday, 09 May 2020",,,
"staff","staff","ENG","Los jugadores o miembros del staff que hayan dado positivo se aislarán","20minutos","https://www.20minutos.es/deportes/noticia/4263186/0/premier-league-anuncia-seis-positivos-tests-peligra-reanudacion-junio/","Tuesday, 19 May 2020",,,
"staff","staff","ENG","los jugadores y miembros del staff técnico llegarán al estadio equipados","elpais","https://elpais.com/deportes/2020-05-15/comida-en-bolsas-personalizadas-y-otra-equipacion-en-el-descanso.html","Friday, 15 May 2020",,,
"staff","staff","ENG","miércoles (algunos miembros del staff ya lo han pasado)","elconfidencial","https://www.elconfidencial.com/deportes/futbol/2020-05-06/madrid-barcelona-test-liga-entrenamientos-vuelta_2581080/","Wednesday, 06 May 2020",,,
"staff","staff","ENG","sus compañeros y dos miembros del staff dieran positivo en coronavirus. Tres","elmundo","https://www.elmundo.es/deportes/futbol/premier-league/2020/05/22/5ec7ea31fdddff7e848b4598.html","Friday, 22 May 2020",,,
"staff","staff","ENG",".. . Estamos parte del staff de los médicos, personal técnico","eldiario","https://www.eldiario.es/sociedad/Medicos-amenazan-autoridades-Guatemala-personal_0_1026447378.html","Tuesday, 12 May 2020",,,
"staff","staff","ENG","con grupo, los jugadores, staff técnico, médico, fisioterapeutas y","abc","https://www.abc.es/deportes/futbol/abci-fechas-playoff-ascenso-y-medidas-prevencion-exige-rfef-equipos-202005251325_noticia.html","Monday, 25 May 2020",,,
"staff","staff","ENG","de todo el equipo y el staff técnico. De Jong, por","elconfidencial","https://www.elconfidencial.com/deportes/futbol/2020-05-08/ousmane-dembele-vida-criticas-quique-setien_2584976/","Friday, 08 May 2020",,,
"staff","staff","ENG","empleados de Lezama, al staff, a los jugadores,","elpais","https://elpais.com/deportes/2020-05-31/gaizka-garitano-renovacion-en-fase-2.html","Sunday, 31 May 2020",,,
"staff","staff","ENG","en España, forma parte del staff técnico de AECIO IODA España Pep","abc","https://www.abc.es/deportes/vela/entrevistas/abci-angel-zubiria-optimist-clase-formativa-y-competiciones-aspecto-importante-vela-infantil-202005291245_noticia.html","Friday, 29 May 2020",,,
"staff","staff","ENG","examinados futbolistas, miembros del staff técnico y todo aquel que","elmundo","https://www.elmundo.es/deportes/futbol/2020/05/04/5eaeeed1fdddff9e428b459f.html","Monday, 04 May 2020 01:38:35 +0200",,,
"staff","staff","ENG","los jugadores como los miembros del staff con licencia federativa deberían pasar,","abc","https://www.abc.es/deportes/futbol/abci-fechas-playoff-ascenso-y-medidas-prevencion-exige-rfef-equipos-202005251325_noticia.html","Monday, 25 May 2020",,,
"staff","staff","ENG","los test realizados a todo el staff de los clubes, tal y","abc","https://www.abc.es/deportes/baloncesto/abci-busca-sede-mas-segura-para-torneo-202005090108_noticia.html","Saturday, 09 May 2020",,,
"staff","staff","ENG","momento de los futbolistas y demás staff, proponen que los viajes se","20minutos","https://www.20minutos.es/deportes/noticia/4259585/0/laliga-propone-equipos-viajen-en-el-dia-pagar-vuelos-charter/","Friday, 15 May 2020",,,
"staff","staff","ENG","obviamente, está Silva, el staff del Barcelona... Tengo amigos allí","20minutos","https://www.20minutos.es/deportes/noticia/4265990/0/david-villa-quienes-luchan-contra-coronavirus-son-heroes-hay-que-estar-agradecidos/","Thursday, 21 May 2020",,,
"staff","staff","ENG","que un jugador o miembro del staff resulte positivo, con Ig M","abc","https://www.abc.es/deportes/futbol/abci-fechas-playoff-ascenso-y-medidas-prevencion-exige-rfef-equipos-202005251325_noticia.html","Monday, 25 May 2020",,,
"stage","stage","ENG",") y de morosos (stage 3), que exigen","elconfidencial","https://www.elconfidencial.com/empresas/2020-05-10/covid-destruye-mes-cuatro-armadura-contable-bancos_2587112/","Sunday, 10 May 2020",,,
"stage","stage","ENG","el de créditos deteriorados (stage 2) y de morosos","elconfidencial","https://www.elconfidencial.com/empresas/2020-05-10/covid-destruye-mes-cuatro-armadura-contable-bancos_2587112/","Sunday, 10 May 2020",,,
"stakeholders","stakeholder","ENG","tener también en cuenta a los stakeholders, no solo a los shakeholders","elpais","https://cincodias.elpais.com/cincodias/2020/05/08/fortunas/1588935939_498874.html","Saturday, 09 May 2020",,,
"stakeholders","stakeholder","ENG","compañía reconoce que los cinco stakeholders que tienen que ver con","elconfidencial","https://www.elconfidencial.com/sociedad/2020-05-28/catering-ecologico-dieta-empresas-empleados-bra_2613316/","Thursday, 28 May 2020",,,
"stakehouse","stakehouse","ENG","los reservados de las grandes stakehouse de la ciudad en ","elpais","https://elpais.com/cultura/2020-05-07/nueva-york-y-sus-bajas-pasiones.html","Thursday, 07 May 2020",,,
"stan","stan","ENG","(en esta cuenta nosotros stan, usado como verbo,","elpais","https://verne.elpais.com/verne/2020/05/08/articulo/1588930677_213430.html","Saturday, 09 May 2020",,,
"stan","stan","ENG","y cuentas usan la palabra stan. Este otro meme viene","elpais","https://verne.elpais.com/verne/2020/05/08/articulo/1588930677_213430.html","Saturday, 09 May 2020",,,
"stand","stand","ENG","las empresas de Gürtel para el stand de Jerez en la feria Fitur","eldiario","https://www.eldiario.es/politica/Supremo-exalcaldesa-Jerez-Gurtel-prescrito_0_1027147773.html","Thursday, 14 May 2020",,,
"stand","stand","ENG","separada del caso Gürtel relativa al stand de Jerez de la Frontera en","eldiario","https://www.eldiario.es/politica/Supremo-exalcaldesa-Jerez-Gurtel-prescrito_0_1027147773.html","Thursday, 14 May 2020",,,
"stand by","stand by","ENG",", solo las pone en stand by y las aboca a un","elpais","https://elpais.com/elpais/2020/05/28/planeta_futuro/1590673629_321388.html#?ref=rss&format=simple&link=link","Thursday, 28 May 2020",,,
"stand by","stand by","ENG","de pacientes, pero en stand by por si hubiera un rebrote","20minutos","https://www.20minutos.es/noticia/4266817/0/asi-afronta-barcelona-su-paso-a-la-fase-1-desescalada-coronavirus/","Friday, 22 May 2020",,,
"stand by","stand by","ENG","en Pie, está en stand by. No ha vuelto a","eldiario","https://www.eldiario.es/politica/Raul-Camargo-Podemos-Gobierno-PSOE_0_1027148174.html","Sunday, 17 May 2020",,,
"stand by","stand by","ENG","expertos, esta temporada en stand by nos permite hacer un examen","elmundo","https://www.elmundo.es/ciencia-y-salud/salud/2020/05/02/5eaab84221efa076088b458b.html","Saturday, 02 May 2020 02:00:39 +0200",,,
"stand by","stand by","ENG","febrero, ha quedado en stand by por decisión del comprador,","elconfidencial","https://www.elconfidencial.com/empresas/2020-05-11/gigante-china-railway-mantiene-palabra-aldesa-covid_2587839/","Monday, 11 May 2020",,,
"stand by","stand by","ENG","sectores, especialmente el segundo en stand by, explica la analista especializada en","20minutos","https://www.20minutos.es/noticia/4271308/0/los-espanoles-se-enganchan-como-nunca-a-internet-75-horas-semanales-conectados-20-de-ellas-a-doble-pantalla/","Wednesday, 27 May 2020",,,
"stand by","stand by","ENG","de muchas operaciones que quedaron en stand by justo antes del estado de alarma","elconfidencial","https://www.elconfidencial.com/economia/2020-05-25/el-precio-de-la-vivienda-de-lujo-con-menos-demanda-bajara-un-10-en-espana_2609799/","Monday, 25 May 2020",,,
"stand by","stand by","ENG","nominal.. . Operaciones en stand by. . Aldesa está presente en","elconfidencial","https://www.elconfidencial.com/empresas/2020-05-11/gigante-china-railway-mantiene-palabra-aldesa-covid_2587839/","Monday, 11 May 2020",,,
"stand by","stand by","ENG","Tras la situación de stand by derivada de la interrupción del","eldiario","https://www.eldiario.es/economia/consorcio-AVE-Meca-paralisis-coronavirus_0_1024348138.html","Wednesday, 06 May 2020",,,
"stand-by","stand-by","ENG","residencial nacional está actualmente en stand-by. La demanda se","elconfidencial","https://www.elconfidencial.com/vivienda/2020-05-05/coronavirus-casas-de-lujo-lisboa-viviendas-knight-frank_2581000/","Tuesday, 05 May 2020",,,
"stand-by","stand-by","ENG",", desenchufar los aparatos en «stand-by», utilizar la electricidad de","abc","https://www.abc.es/economia/abci-consejos-para-ahorrar-hasta-145-euros-factura-pesar-estar-encerrados-casa-202005090139_noticia.html","Saturday, 09 May 2020",,,
"stand-by","stand-by","ENG",", nuestras vidas han estado en stand-by, hemos tenido que aprender a","elconfidencial","https://www.elconfidencial.com/alma-corazon-vida/2020-05-31/fantasias-sexuales-pandemia-coronavirus_2615020/","Sunday, 31 May 2020",,,
"stand-by","stand-by","ENG","sin embargo ahora están en stand-by, situación que comprendió perfectamente","20minutos","https://www.20minutos.es/noticia/4271713/0/jennifer-lopez-con-el-corazon-roto-por-el-aplazamiento-de-su-boda-con-alex-rodriguez/","Wednesday, 27 May 2020",,,
"stand-up comedy","stand-up comedy","ENG","de pie como en una stand-up comedy bajo la luz de un","elpais","https://elpais.com/cultura/2020/05/13/babelia/1589378593_908757.html#?ref=rss&format=simple&link=link","Thursday, 14 May 2020",,,
"standar skyline","standar skyline","ENG",". eldiario.es reservó una habitación standar skyline de 47 metros cuadrados,","eldiario","https://www.eldiario.es/madrid/hotel-cerrado-Ayuso-inquilinos-confinamiento_0_1027147684.html","Thursday, 14 May 2020",,,
"standard","standard","ENG",", primera línea de playa o standard. Muy recomendable para ir con","abc","https://www.abc.es/viajar/alojamientos/abci-campings-plena-naturaleza-alternativa-segura-para-este-verano-202005300110_noticia.html","Saturday, 30 May 2020",,,
"standard identity","standard identity","ENG","ambas propuestas se refieren a un standard identity, es decir, las normas","elconfidencial","https://www.elconfidencial.com/empresas/2020-05-30/aceite-etiquetado-calidad-virgen-extra-oliva_2614256/","Saturday, 30 May 2020",,,
"standard of identity","standard of identity","ENG","nombre.. . Un standard of identity crearía unas normas a escala","elconfidencial","https://www.elconfidencial.com/empresas/2020-05-30/aceite-etiquetado-calidad-virgen-extra-oliva_2614256/","Saturday, 30 May 2020",,,
"standards","standard","ENG","a los nuevos standards. Hoy vamos a dedicársela","elpais","https://elpais.com/cultura/2020/05/08/babelia/1588952047_821039.html#?ref=rss&format=simple&link=link","Saturday, 09 May 2020",,,
"standby","standby","ENG","tiempo la empresa ha estado en standby, aprovechando para pensar cómo adaptarse","abc","https://www.abc.es/tecnologia/informatica/soluciones/abci-javier-mateos-director-general-zity-punto-mas-incontrolable-mascarilla-coches-202005200158_noticia.html","Wednesday, 20 May 2020",,,
"standing","standing","ENG","geográficas aisladas, de alto standing y con un porcentaje elevado","elpais","https://elpais.com/espana/2020-05-01/la-guardia-civil-detiene-en-alicante-a-un-exdiputado-ruso-acusado-de-malversacion.html","Friday, 01 May 2020 11:16:18 +0000",,,
"standom","standom","ENG","Simón).. . El standom (término acuñado a partir","elpais","https://verne.elpais.com/verne/2020/05/08/articulo/1588930677_213430.html","Saturday, 09 May 2020",,,
"star system","star system","ENG",". . Évole preguntó por el star system de narcos de tabaco en","eldiario","https://vertele.eldiario.es/noticias/Evole-Marcial-Dorado-Wire-TV-feijoo_0_2230276976.html","Sunday, 10 May 2020",,,
"star system","star system","ENG","este en las altas esferas del star system hollywoodiense. Tampoco es que le","20minutos","https://www.20minutos.es/noticia/4265523/0/helena-bonham-carter-se-convierte-en-la-reina-de-la-cuarentena-con-sus-looks-imposibles/","Thursday, 21 May 2020",,,
"star system","star system","ENG","la drogas desde que el star system funciona no es algo novedoso","20minutos","https://www.20minutos.es/noticia/4271887/0/bryce-hall-y-jaden-hossler-estrellas-de-tiktok-detenidos-por-posesion-de-drogas/","Wednesday, 27 May 2020",,,
"star system","star system","ENG","la que desfiló todo el star system  que visitaba la ciudad y","eldiario","https://www.eldiario.es/madrid/noche-madrilena-suspendida-nuevo-aviso_0_1027148202.html","Sunday, 17 May 2020",,,
"star system","star system","ENG","mejor avenidas de todo el star system mundial. No por nada","20minutos","https://www.20minutos.es/noticia/4273130/0/gisele-buendchen-y-tom-brady-se-estrenan-en-tiktok-con-el-challenge-de-las-parejas/","Thursday, 28 May 2020",,,
