"borrowing","lemma","lang","context","newspaper","url","date","section","start_token","end_token"
"streaming","streaming","ENG",". Tras elegir a Jenna Ortega para dar vida a Miércoles, la plataforma de streaming ha seleccionado ahora a una matriarca y un patriarca de altura: Catherine Zeta-","eldiario","https://vertele.eldiario.es/series-usa/netflix-elige-catherine-zeta-jones-nueva-morticia-serie-wednesday-tim-burton_1_8208806.html","Tuesday, 10 August 2021","television","57","58"
"streaming","streaming","ENG","original, estará vinculado al proyecto: ""Vamos a hacer la versión en 'streaming' de este largometraje, la continuación de esa película"". Dan Trachtenberg será","eldiario","https://vertele.eldiario.es/series-usa/gran-fracaso-kevin-costner-waterworld-convertira-serie-forma-precuela_1_8190644.html","Monday, 02 August 2021","television","118","119"
"streaming","streaming","ENG","película. Y con John, todos la estamos reimaginando para la versión en 'streaming""', ha añadido por su parte Davis.. . Aunque no ha querido","eldiario","https://vertele.eldiario.es/series-usa/gran-fracaso-kevin-costner-waterworld-convertira-serie-forma-precuela_1_8190644.html","Monday, 02 August 2021","television","253","254"
"streaming","streaming","ENG","a través de la nueva plataforma SkyShowtime tras su estreno en Peacock, servicio de streaming de NBC en Estados Unidos. Su caso llama la atención tras haber sidode esta","eldiario","https://vertele.eldiario.es/noticias/segundas-partes-no-son-buenas-regresos-series-cancelados-temporada_1_8239743.html","Monday, 23 August 2021","television","224","225"
"streaming","streaming","ENG",", documentales y películas han enganchado a miles de suscriptores a las plataformas de 'streaming' [bajo demanda], pero el audio es el próximo terreno a conquistar","elpais","https://elpais.com/television/2021-08-19/escuchar-netflix-mubi-o-amazon-prime-video-las-plataformas-apuestan-por-el-podcast.html","Thursday, 19 August 2021","television","33","34"
"streaming","streaming","ENG","países, ha visto incrementada su posición en el mundo gracias a las plataformas de streaming. Un aliado que permite a espectadores de todo el planeta conocer sus series,","eldiario","https://vertele.eldiario.es/series/cinco-series-israelies-espias-gustaran-si-eres-fan-operaciones-encubiertas_1_7917564.html","Monday, 02 August 2021","television","242","243"
"streaming","streaming","ENG","todas las curiosidades que hay en las series y películas de su servicio de 'streaming' Prime Video. Pero la apuesta de la compañía por el podcast va mucho","elpais","https://elpais.com/television/2021-08-19/escuchar-netflix-mubi-o-amazon-prime-video-las-plataformas-apuestan-por-el-podcast.html","Thursday, 19 August 2021","television","1305","1306"
"streaming","streaming","ENG",". El lanzamiento se producirá el 3 de septiembre, así que la plataforma de streaming y los fans de la serie están impacientes por despedazar los capítulos finales de la","eldiario","https://vertele.eldiario.es/series/la-casa-de-papel-momentos-mas-destacados-parte-4-temporada-5-final-video_1_8255577.html","Sunday, 29 August 2021","television","62","63"
"streaming","streaming","ENG","alegría a los seguidores de 'Manifest'. Después de que la plataforma de streaming cerrara sus puertas a la serie de NBC, parece que ahora sí está dispuesta","eldiario","https://vertele.eldiario.es/series-usa/manifest-temporada-4-netflix-capitulos_1_8255444.html","Sunday, 29 August 2021","television","35","36"
"streaming","streaming","ENG","la serie y los fans se movilizaron para pedir a otras televcisiones y plataformas de streaming que tomaran el testigo. Netflix, que la acababa de incluir en su catálogo","eldiario","https://vertele.eldiario.es/series-usa/manifest-temporada-4-netflix-capitulos_1_8255444.html","Sunday, 29 August 2021","television","184","185"
"streaming","streaming","ENG","de origen 'Dune' pasará a estar disponible tanto en salas como en 'streaming' a partir del 22 de octubre, afectando inevitablemente a la taquilla y,","20minutos","https://www.20minutos.es/cinemania/noticias/la-secuela-de-dune-corre-peligro-pero-denis-villeneuve-se-siente-optimista-4797452/","Friday, 20 August 2021","portada","183","184"
"streaming","streaming","ENG","por considerar que el estudio incumplió el contrato de emisión simultánea en cines y en streaming del filme, lo que le habría ocasionado pérdidas millonarias del porcentaje de recaudación en","elpais","https://elpais.com/gente/2021-08-18/scarlett-johansson-va-a-ser-madre-por-segunda-vez.html","Wednesday, 18 August 2021","gente","236","237"
"streaming","streaming","ENG","experiencia y, más importante, con aplicación oficial de todos los servicios de 'streaming'. Desde Netflix a HBO, hasta Apple TV +, Disney Plus o","elconfidencial","https://www.elconfidencial.com/tecnologia/2021-08-21/neo-qled-65-pulgadas-opiniones-8k_3224867/","Saturday, 21 August 2021","tecnologia","2750","2751"
"streaming","streaming","ENG","destacando que estaría disponible en la nube para cualquier dispositivo y que funcionaría mediante 'streaming'.. . Desde el navegador de un ordenador, tablet o móvil se puede","20minutos","https://www.20minutos.es/tecnologia/aplicaciones/ya-esta-disponible-windows-365-precios-del-sistema-operativo-en-la-nube-de-microsoft-4784580/","Wednesday, 04 August 2021","tecnologia","83","84"
"streaming","streaming","ENG","los 20 euros a los 190. . Saber más'. . La música en 'streaming' se ha convertido en la principal vía para escucharla, sobre todo desde que","eldiario","https://www.eldiario.es/consumoclaro/consumo-digital/cuatro-apps-descargar-musica-gratuitamente-amenizar-horas-viaje_1_8191039.html","Tuesday, 03 August 2021","portada","81","82"
"streaming","streaming","ENG","un plan de suscripción económico con el que ofrece acceso a su plataforma de ‘streaming’ de música manteniendo los anuncios pero sin algunos de los límites presentes en la","20minutos","https://www.20minutos.es/tecnologia/aplicaciones/spotify-esta-probando-una-nueva-suscripcion-mas-economica-con-anuncios-y-menos-restricciones-4785020/","Wednesday, 04 August 2021","tecnologia","33","34"
"streaming","streaming","ENG","En Netflix también se pueden encontrar series del país otomano. La plataforma de 'streaming' ofrece títulos muy diferentes que muestran que en Turquía apuestan por géneros alejados del","elmundo","https://www.elmundo.es/television/series/2021/08/26/6127b8a1fdddffc1758b4692.html","Thursday, 26 August 2021","television","60","61"
"streaming","streaming","ENG","partir del 24, pasará a estar disponible en el catálogo del servicio de 'streaming'.. . En cuanto a esto de los repartazos, volviendo a Wes Anderson","20minutos","https://www.20minutos.es/cinemania/noticias/don-t-look-up-la-pelicula-con-el-mejor-reparto-de-2021-se-estrenara-en-diciembre-en-netflix-4799609/","Monday, 23 August 2021","portada","394","395"
"streaming","streaming","ENG","negó ambas opciones y señaló que la serie se ofrecerá a televisiones y plataformas de streaming: ""No puedo decir muchas cosas porque estamos en ello. Estamos planteándonos qué","eldiario","https://vertele.eldiario.es/noticias/leticia-sabater-serie-documental-viernes-deluxe-rocio-carrasco_1_8203297.html","Saturday, 07 August 2021","television","277","278"
"streaming","streaming","ENG",".. . A su juicio, ""Disney+ se ha convertido en la plataforma de streaming favorita de la franquicia Star Wars, así que estamos deseando que los fans de","eldiario","https://vertele.eldiario.es/series-usa/disney-anuncia-temporada-2-star-wars-remesa-mala-llegara-2022_1_8199386.html","Thursday, 05 August 2021","television","150","151"
"streaming","streaming","ENG","hecho, el rendimiento de esta última sí parece haber convencido a la plataforma de streaming. 'Physical' se ha ganado la renovación y tendrá una segunda temporada para","eldiario","https://vertele.eldiario.es/series-usa/little-voice-cancelada-appletv-physical-renovada-temporada-2_1_8199153.html","Thursday, 05 August 2021","television","251","252"
"streaming","streaming","ENG","hacer triatlón por el jardín de su casa, a hacer un programa por 'streaming', a estar con la familia. Ella se hizo DJ de balcón,","elpais","https://elpais.com/icon/cultura/2021-08-09/amistades-peligrosas-en-paz-pero-sin-acuerdo-aun-no-estamos-preparados-para-pedirnos-perdon.html","Monday, 09 August 2021","portada","455","456"
"streaming","streaming","ENG","que se enfrentaron a un escenario similar tras la compra de Beats -el servicio de streaming musical- en 2014 y que sus fundadores, Jimmy Iovine y Dr. Dre,","elmundo","https://www.elmundo.es/economia/2021/08/21/611fc70321efa075458b4576.html","Saturday, 21 August 2021","economia","117","118"
"streaming","streaming","ENG","versión del país asiático a la app norteamericana: una aplicación de música en 'streaming' que tiene como principal atractivo ser completamente gratuita sin dejar de ofrecer un gran","eldiario","https://www.eldiario.es/consumoclaro/consumo-digital/cuatro-apps-descargar-musica-gratuitamente-amenizar-horas-viaje_1_8191039.html","Tuesday, 03 August 2021","portada","564","565"
"streaming","streaming","ENG",", la japonesa Sony, y la estadounidense Warner- y una expansión aún mayor del streaming, y con un sorprendente frenazo de Spotify, que ha perdido cuota de mercado","elmundo","https://www.elmundo.es/cultura/musica/2021/08/21/611f951c21efa0a73d8b4629.html","Saturday, 21 August 2021","economia","228","229"
"streaming","streaming","ENG","desarrollar nuevos servicios y en expandir sus operaciones, que incluyen precisamente el servicio de streaming Amazon Music. Pero Spotify no ha logrado el apoyo de los inversores que siempre","elmundo","https://www.elmundo.es/cultura/musica/2021/08/21/611f951c21efa0a73d8b4629.html","Saturday, 21 August 2021","economia","304","305"
"streaming","streaming","ENG","nuevos proyectos de Jason Momoa y Sandra Oh ' ' protagonizan el verano en el streaming. A continuación, los principales estrenos de las series y películas de Netflix en","20minutos","https://www.20minutos.es/cinemania/noticias/los-proximos-estrenos-de-series-y-peliculas-en-netflix-en-agosto-de-2021-4782878/","Monday, 02 August 2021","portada","51","52"
"streaming","streaming","ENG","se trata de una app muy parecida a Spotify: podemos escuchar música en 'streaming', crear nuestras propias listas, compartirlas, etc.. . Aunque el gran","eldiario","https://www.eldiario.es/consumoclaro/consumo-digital/cuatro-apps-descargar-musica-gratuitamente-amenizar-horas-viaje_1_8191039.html","Tuesday, 03 August 2021","portada","688","689"
"streaming","streaming","ENG","Spotify. Apple Music, que es la división del gigante del iPhone de 'streaming', nunca ha ganado dinero. Tidal -entre cuyos fundadores y máximos responsables está","elmundo","https://www.elmundo.es/cultura/musica/2021/08/21/611f951c21efa0a73d8b4629.html","Saturday, 21 August 2021","economia","487","488"
"streaming","streaming","ENG","problema en esta industria. Apple va a mantener y reforzar su división de ' streaming' de audio porque es una pieza fundamental en la estrategia de su máximo responsable","elmundo","https://www.elmundo.es/cultura/musica/2021/08/21/611f951c21efa0a73d8b4629.html","Saturday, 21 August 2021","economia","657","658"
"streaming","streaming","ENG","de crédito hasta Apple TV+. Amazon tampoco va a cerrar su servicio de 'streaming'.. . Y, pese a las pérdidas millonarias de Tidal, Square -la","elmundo","https://www.elmundo.es/cultura/musica/2021/08/21/611f951c21efa0a73d8b4629.html","Saturday, 21 August 2021","economia","703","704"
"streaming","streaming","ENG","nuestro dispositivo.. . Eso sí, esta app también permite escuchar la música en streaming, por si estamos buscando otra alternativa a Spotify.. . Para cerrar esta lista","eldiario","https://www.eldiario.es/consumoclaro/consumo-digital/cuatro-apps-descargar-musica-gratuitamente-amenizar-horas-viaje_1_8191039.html","Tuesday, 03 August 2021","portada","876","877"
"streaming","streaming","ENG","Las dos se estrenaron también en España simultáneamente en las salas y el servicio de streaming de Disney Plus. De momento, y difícilmente vaya a cambiar, los resultados","20minutos","https://www.20minutos.es/cinemania/noticias/el-escuadron-suicida-sigue-dominando-la-taquilla-en-espana-pero-snake-eyes-pincha-en-su-debut-4794272/","Monday, 16 August 2021","portada","209","210"
"streaming","streaming","ENG","El objetivo de Dorsey, sin embargo, no tiene que ver con el 'streaming', sino con aprovechar la base de músicos de hip hop de Tidal para","elmundo","https://www.elmundo.es/cultura/musica/2021/08/21/611f951c21efa0a73d8b4629.html","Saturday, 21 August 2021","economia","822","823"
"streaming","streaming","ENG","y con los músicos tratando de conseguir un mejor reparto de los ingresos por 'streaming', eso puede poner aún más presión a Ek. Por ahora, sin","elmundo","https://www.elmundo.es/cultura/musica/2021/08/21/611f951c21efa0a73d8b4629.html","Saturday, 21 August 2021","economia","941","942"
"streaming","streaming","ENG","de compra ni de cambios en Spotify. La inventora de la industria del 'streaming' no va a cambiar.","elmundo","https://www.elmundo.es/cultura/musica/2021/08/21/611f951c21efa0a73d8b4629.html","Saturday, 21 August 2021","economia","978","979"
"streaming","streaming","ENG","'Diner Dash'.. . La plataforma incluirá, además, eventos en 'streaming' que serán retransmitidos semanalmente. ""Se trata de un movimiento único y pionero","elconfidencial","https://www.elconfidencial.com/tecnologia/2021-08-19/esports-dani-garcia-delivery-videojuego_3238282/","Thursday, 19 August 2021","tecnologia","487","488"
"streaming","streaming","ENG","10 niveles de brillo y 3 modos de colores. Es perfecto para realizar 'streaming' por YouTube, TikTok o sesiones de maquillaje.. . Hoy en Amazon. . ","elconfidencial","https://www.elconfidencial.com/decompras/gadgets/2021-08-30/los-aros-de-luz-mejor-valorados-en-amazon_3237990/","Monday, 30 August 2021","tecnologia","1014","1015"
"streaming","streaming","ENG","primer álbum español que alcanza las 8 semanas en el #1 de la lista álbumes streaming. Prisma ya ha sido certificado como disco de Platino.. . Actualmente el sevillano","eldiario","https://vertele.eldiario.es/noticias/voz-renueva-cuarteto-asesores-debutantes-regreso-david-bisbal-edicion-adultos_1_8256980.html","Monday, 30 August 2021","television","1221","1222"
"streaming","streaming","ENG","UU.. . Por supuesto, dentro de los motivos pandémicos hay que incluir el streaming. 'El Escuadrón Suicida' se estrenó a la vez en salas y en","20minutos","https://www.20minutos.es/cinemania/noticias/por-que-el-escuadron-suicida-estampado-taquilla-4788430/","Monday, 09 August 2021","portada","492","493"
"streaming","streaming","ENG","de la Justicia de Zack Snyder' para darle un empujó a su plataforma de streaming, así que estas consideraciones no pueden ser más impredecibles. Eso sí, teniendo","20minutos","https://www.20minutos.es/cinemania/noticias/por-que-el-escuadron-suicida-estampado-taquilla-4788430/","Monday, 09 August 2021","portada","1266","1267"
"streaming","streaming","ENG","hasta el 'procés' de por medio"", explica la mencionada plataforma de streaming.","elmundo","https://www.elmundo.es/television/series/2021/08/11/6113b09dfc6c836f2f8b4606.html","Wednesday, 11 August 2021","television","957","958"
"streaming","streaming","ENG","de la transversalidad de diferentes canales y RTVE Play"", la nueva plataforma en streaming de la casa.. . Diego Losada, junto a Lara Síscar en el TD","eldiario","https://vertele.eldiario.es/noticias/rtve-presenta-nueva-apuesta-informativa-iniciamos-etapa-no-temporada_1_8257064.html","Monday, 30 August 2021","television","999","1000"
"streaming","streaming","ENG","y la unidad de verificación, que se reforzará. Aumentará también la importancia del streaming a través de RTVE Play: ""Va a ser más habitual que cuando pase","eldiario","https://vertele.eldiario.es/noticias/rtve-presenta-nueva-apuesta-informativa-iniciamos-etapa-no-temporada_1_8257064.html","Monday, 30 August 2021","television","1428","1429"
"streaming","streaming","ENG","el 15 de octubre de 2021.. . Así lo ha anunciado el gigante del streaming que ha lanzado un teaser de más de 1 minuto en el que se escucha","eldiario","https://vertele.eldiario.es/videos/trailers-y-avances/you-presenta-trailer-fecha-estreno-temporada-3-escalofriante-carta-joe-cambiare_1_8257742.html","Monday, 30 August 2021","television","171","172"
"streaming","streaming","ENG","más populares de la música latina, según los resultados de ventas reales, ""streaming"", transmisiones radiales y redes sociales que proveen información a las listas semanales de","20minutos","https://www.20minutos.es/noticia/4791690/0/bad-bunny-arrasa-en-las-nominaciones-de-los-premios-billboard-latinos-2021/","Thursday, 12 August 2021","cultura","402","403"
"streaming","streaming","ENG","ocasión ideal para disfrutar de las mejores series que están en las plataformas de 'streaming'. Los espectadores que no tienen mucho tiempo libre para invertir en ficciones que","elmundo","https://www.elmundo.es/television/series/2021/08/19/611e7972fdddffc57f8b458c.html","Thursday, 19 August 2021","television","30","31"
"streaming","streaming","ENG","el reinado del rey emérito.. . Aún sin cadena de emisión o plataforma de streaming que la emita, esta futura serie de televisión pretende contar la vida de Juan","eldiario","https://vertele.eldiario.es/noticias/adios-ahora-caigo-victoria-olga-moreno-supervivientes-verano-televisivo-10-titulares_1_8251552.html","Monday, 30 August 2021","television","2398","2399"
"streaming","streaming","ENG","en la industria del cine es una de las grandes sorpresas de la plataforma de streaming, y es que su premisa no dejará indiferente a los espectadores.. . La","elmundo","https://www.elmundo.es/television/series/2021/08/19/611e1dd2fc6c8341738b4576.html","Thursday, 19 August 2021","television","62","63"
"streaming","streaming","ENG","las series más esperadas. SkyShowtime es el nombre de una nueva plataforma de 'streaming' que llegará a España y a más de una veintena de países europeos en","elmundo","https://www.elmundo.es/television/2021/08/19/611e1754fc6c83a36d8b4629.html","Thursday, 19 August 2021","television","25","26"
"streaming","streaming","ENG","los nuevos capítulos: 'Stranger Things 4 ' llegará a la plataforma de 'streaming' en algún momento de 2022, luego de que hubiera rumores de que la","20minutos","https://www.20minutos.es/cinemania/series/algo-se-aproxima-trailer-de-la-cuarta-temporada-de-stranger-things-4787100/","Friday, 06 August 2021","portada","200","201"
"streaming","streaming","ENG","película Ted.. . Las series de Paramount+. . Paramount+ es el servicio de 'streaming' conocido anteriormente como CBS All Access. Entre sus ficciones están Star Trek:","elmundo","https://www.elmundo.es/television/2021/08/19/611e1754fc6c83a36d8b4629.html","Thursday, 19 August 2021","television","357","358"
"streaming","streaming","ENG","Peter y el dragón' , ha desembarcado con gran éxito en el servicio de streaming. Unos días en los que también triunfa la comedia romántica 'No se puede","20minutos","https://www.20minutos.es/cinemania/noticias/la-ultima-carta-de-amor-y-otras-10-peliculas-romanticas-imprescindibles-en-netflix-4782749/","Tuesday, 03 August 2021","portada","133","134"
"streaming","streaming","ENG","madre'. . Saber más'. . Este viernes 6 de agosto la plataforma de streaming ha lanzado un nuevo teaser para anunciar que la temporada 4 llegará en 2022.","eldiario","https://vertele.eldiario.es/series-usa/stranger-things-teaser-estreno-temporada-4-2022_1_8202130.html","Friday, 06 August 2021","television","102","103"
"streaming","streaming","ENG","de la televisión. Tras una sola temporada lanzada en Peacock, el servicio de streaming de NBC cuyo catálogo llegará a España en 2022 englobado en la nueva plataforma SkyShowtime","eldiario","https://vertele.eldiario.es/series-usa/regreso-punky-brewster-cancelado-sola-temporada-peacock_1_8234121.html","Friday, 20 August 2021","television","45","46"
"streaming","streaming","ENG","de toda la programación, la posibilidad de seguir en directo los actos por 'streaming' o revivirlos después a la carta.. . Así mismo, los participantes en","eldiario","https://www.eldiario.es/comunitat-valenciana/fallas-pandemia-publico-calle-busca-espectadores_1_8242291.html","Tuesday, 24 August 2021","portada","487","488"
"streaming","streaming","ENG","reventáramos la plataforma"", pidió.. . Los menos avezados con la plataforma de streaming de Amazon también podrán verlo en Telecinco, según confirmó en su página web la","20minutos","https://www.20minutos.es/deportes/noticia/4801020/0/gerard-pique-derechos-ligue-1-television/","Wednesday, 25 August 2021","deporte","298","299"
"streaming","streaming","ENG","año en los conciertos que, lunes tras lunes, ofreció el teatro en 'streaming' gratuito para mantener encendida la esperanza y la llama de su actividad. Era","elpais","https://elpais.com/cultura/2021-08-01/munich-reclama-su-cetro-operistico.html","Sunday, 01 August 2021","cultura","2019","2020"
"streaming","streaming","ENG","sus seguidores, ya que la llegada de estas entregas a la plataforma de 'streaming' no había sido anunciada anteriormente.. . Jane Fonda y Lily Tomlin, las","elmundo","https://www.elmundo.es/television/series/2021/08/16/611a6ee8fdddff71628b458a.html","Monday, 16 August 2021","television","56","57"
"streaming","streaming","ENG","de Netflix si tiene un contrato en exclusividad para desarrollar proyectos con el gigante del streaming?. . La respuesta es muy sencilla. En el contrato entre ambas partes hay","eldiario","https://vertele.eldiario.es/noticias/el-lio-ryan-murphy-netflix-explica-proliferacion-american-stories_1_8228546.html","Friday, 20 August 2021","television","697","698"
"streaming","streaming","ENG",". . La exposición de los más jóvenes. . Videojuegos, competiciones, partidas en ‘streaming’ y un ejército de creadores de contenido fieles a su comunidad son los ingredientes","elconfidencial","https://www.elconfidencial.com/tecnologia/2021-08-09/esports-casas-de-apuestas-peligro-jovenes_3218912/","Monday, 09 August 2021","tecnologia","1053","1054"
"streaming","streaming","ENG","', donde confesó que quiere ser actriz.. . Además, el show en streaming de Nagore Robles abrirá las puertas de su plató a Malbert, un famoso youtuber","eldiario","https://vertele.eldiario.es/noticias/sobrevivire-temporada-mitele-plus-nuevos-colaboradores-carla-vigo-sobrina-reina_1_8252650.html","Friday, 27 August 2021","television","198","199"
"streaming","streaming","ENG","asegura De Luna. En alguna ocasión, las presentaciones teatrales han sido traducidas vía streaming. Actualmente, La Barraca de Cine está esperando una ayuda económica para que puedan","eldiario","https://www.eldiario.es/cultura/cine/barraca-cine-proyecto-nomada-lleva-pueblos-cultura-adaptada-personas-discapacidad_1_8222940.html","Tuesday, 17 August 2021","cultura","602","603"
"streaming","streaming","ENG","Digital Factory' pretende que la nueva RMTV cuente con “contenido bajo demanda y streaming en vivo, todo distribuido a través de una OTT móvil, web y aplicaciones","20minutos","https://www.20minutos.es/deportes/noticia/4794554/0/real-madrid-pide-gobierno-8-millones-euros-hacer-rmtv-ott/","Tuesday, 17 August 2021","deporte","145","146"
"streaming","streaming","ENG","por que la nueva Real Madrid TV cuente con ""contenido bajo demanda y 'streaming en vivo', todo distribuido a través de una OTT móvil, web y","eldiario","https://vertele.eldiario.es/noticias/real-madrid-quiere-convertir-tv-plataforma-pago-aspira-8-millones-plan-spain-hub-audiovisual_1_8226416.html","Tuesday, 17 August 2021","television","198","199"
"streaming","streaming","ENG","incuestionable. Pero, ¿por qué ha vuelto el vinilo, si el 'streaming' está en su momento más álgido y los CD’s tienen mejor calidad?","elconfidencial","https://www.elconfidencial.com/cultura/2021-08-11/vuelta-del-disco-vinilo-tendencia-moda-postrero_3207455/","Wednesday, 11 August 2021","cultura","46","47"
"streaming","streaming","ENG","sean mucho menos prácticos que la comodidad de un CD o la música en 'streaming'. Además, el paso del tiempo castiga mucho más a los vinilos que","elconfidencial","https://www.elconfidencial.com/cultura/2021-08-11/vuelta-del-disco-vinilo-tendencia-moda-postrero_3207455/","Wednesday, 11 August 2021","cultura","672","673"
"streaming","streaming","ENG","posicionados para utilizar nuestro motor de contenido global para crear una atractiva oferta de 'streaming' , rápida y a escala, con una inteligente inversión estratégica por fases""","20minutos","https://www.20minutos.es/noticia/4795996/0/comcast-y-viacomcbs-anuncian-la-creacion-de-la-nueva-plataforma-skyshowtime/","Thursday, 19 August 2021","television","244","245"
"streaming","streaming","ENG","con más o menos éxito y calidad cuestionable. Pero ahora que las plataformas de streaming han impulsado los rodajes, las aventuras con las que Julio Verne fantaseó hace casi","eldiario","https://vertele.eldiario.es/series/julio-verne-series-basadas-novelas-nautilus-viaje-al-centro-de-la-tierra-disney_1_8249570.html","Friday, 27 August 2021","television","119","120"
"streaming","streaming","ENG","Ramos y Neymar no puede verse en España: una oportunidad de oro para el streaming. La llegada de Messi y Ramos al París Saint Germain ha hecho que el","20minutos","https://www.20minutos.es/deportes/noticia/4792023/0/liga-francesa-mas-interes-historia-comienza-sin-poder-verse-espana-twitch-solucion/","Friday, 13 August 2021","deporte","21","22"
"streaming","streaming","ENG","ventana para el futuro de los derechos televisivos de la LFP: las plataformas de streaming.. . De esta manera, se abre una veda para que plataformas como Twitch","20minutos","https://www.20minutos.es/deportes/noticia/4792023/0/liga-francesa-mas-interes-historia-comienza-sin-poder-verse-espana-twitch-solucion/","Friday, 13 August 2021","deporte","328","329"
"streaming","streaming","ENG","destinadas al mercado videográficos o al insaciable deseo de novedades de las plataformas de 'streaming'.. . En los últimos años se han estrenado aportaciones relevantes a la tradición","eldiario","https://www.eldiario.es/cultura/cine/madds-mikkelsen-soldado-vengador-rodeado-friquis-inenarrable-comedia-negra-danesa-accion-humor-duelo_1_8215612.html","Monday, 16 August 2021","cultura","621","622"
"streaming","streaming","ENG","un 41% sigue el fútbol por televisión.. . Además, estas plataformas de streaming permiten observar en tiempo real la audiencia que está viendo el contenido, por lo","20minutos","https://www.20minutos.es/deportes/noticia/4792023/0/liga-francesa-mas-interes-historia-comienza-sin-poder-verse-espana-twitch-solucion/","Friday, 13 August 2021","deporte","442","443"
"streaming","streaming","ENG","que la segunda temporada de la serie española 'Valeria' llega al servicio de streaming.. . Valeria 2T. . En el final de la primera temporada, Valeria","20minutos","https://www.20minutos.es/cinemania/series/5-series-de-netflix-recomendadas-para-ver-este-fin-de-semana-4790707/","Thursday, 12 August 2021","portada","61","62"
"streaming","streaming","ENG","septiembre de 2022 a más de 240 países a través de la plataforma de 'streaming'.. . Esta ambiciosa producción, que sirve a la compañía para intentar encontrar","elpais","https://elpais.com/television/2021-08-03/el-senor-de-los-anillos-llegara-a-la-television-el-2-de-septiembre-de-2022.html","Tuesday, 03 August 2021","television","117","118"
"streaming","streaming","ENG","Afganistán: Bienvenido al territorio talibán'' de ARTE.tv, la plataforma gratuita de streaming europea, que puede verse gratuitamente aquí. Su emisión congregó a menos audiencia (","eldiario","https://vertele.eldiario.es/noticias/reconocimiento-tve-noche-especial-afganistan-1-funciono-audiencias_1_8225154.html","Tuesday, 17 August 2021","television","626","627"
"streaming","streaming","ENG","es oficialmente la canción de la temporada según Spotify.. . La plataforma de 'streaming' ha revelado este martes cuáles han sido los temas más reproducidos en su aplicación","20minutos","https://www.20minutos.es/noticia/4800369/0/todo-de-ti-de-rauw-alejandro-es-la-cancion-mas-escuchada-del-verano-en-spotify/","Tuesday, 24 August 2021","cultura","69","70"
"streaming","streaming","ENG","de 2021. Su cuarta temporada se sumará al catálogo de la plataforma de 'streaming' en una fecha por determinar del próximo mes de diciembre. Así lo confirmó","elmundo","https://www.elmundo.es/television/series/2021/08/09/61114a9ae4d4d845588b457f.html","Monday, 09 August 2021","television","78","79"
"streaming","streaming","ENG","fecha y título en Disney Plus. Disney sigue engrasando su flamante servicio de 'streaming' con novedades y tirando de títulos o sagas que fueron grandes éxitos. La","20minutos","https://www.20minutos.es/cinemania/noticias/este-es-el-titulo-y-la-fecha-de-estreno-del-reboot-de-solo-en-casa-en-disney-plus-4791703/","Thursday, 12 August 2021","portada","27","28"
"streaming","streaming","ENG","10 episodios que componen la primera temporada ya están disponibles en la mencionada plataforma de streaming.. . Además de Olivia Holt (Runaways) y Chiara Aurelia (Tell Me","elmundo","https://www.elmundo.es/television/series/2021/08/09/61113cf8fdddffe45b8b458d.html","Monday, 09 August 2021","television","138","139"
"streaming","streaming","ENG",", en EE.UU. apenas hay 'majors' sin su correspondiente plataforma de 'streaming,' y en los últimos meses Peacock (servicio de NBCUniversal) está logrando","20minutos","https://www.20minutos.es/cinemania/series/peacock-cancela-el-revival-de-punky-brewster-tras-una-unica-temporada-4797652/","Saturday, 21 August 2021","portada","30","31"
"streaming","streaming","ENG","han rechazado una y otra vez este proyecto”. Y las plataformas de 'streaming', siempre hambrientas de novedades, no han compensado ese desinterés. “¡","elpais","https://elpais.com/cultura/2021-08-06/los-monstruos-artesanales-de-phil-tippett-sobreviven-a-la-sobredosis-tecnologica-de-hollywood.html","Friday, 06 August 2021","cultura","1370","1371"
"streaming","streaming","ENG","Viuda Negra' llegara a los cines, ya se hubieran estrenado también por 'streaming' 'Falcon y el Soldado de Invierno' y 'Loki'.. . ","20minutos","https://www.20minutos.es/cinemania/noticias/para-cuando-la-proxima-vengadores-kevin-feige-pide-paciencia-4797712/","Saturday, 21 August 2021","portada","133","134"
"streaming","streaming","ENG","nuevas generaciones las descubran.. . “Las redes sociales y los servicios de 'streaming' [contenidos en internet] han democratizado muchas cosas”, dice Carlos Bruñas","elpais","https://elpais.com/revista-de-verano/2021-08-08/esa-musica-que-no-dejas-de-escuchar-y-bailar-viene-de-canarias.html","Sunday, 08 August 2021","cultura","334","335"
"streaming","streaming","ENG","a alcanzar más de 1,5 millones en el mismo periodo. El gigante de 'streaming' se enfrenta así a un repetido menor crecimiento de nuevos suscriptores, lo mismo","eldiario","https://vertele.eldiario.es/noticias/disney-duplica-ano-numero-suscriptores-mete-presion-netflix_1_8222943.html","Monday, 16 August 2021","television","136","137"
"streaming","streaming","ENG","de dólares que Amazon Prime Video le ofreció por encargarse de estrenar el filme en streaming en todo el mundo salvo China.. . La opción de dejar de esperar en","20minutos","https://www.20minutos.es/cinemania/noticias/preocupacion-delta-estrenos-otono-venom-habra-matanza-4800862/","Wednesday, 25 August 2021","portada","305","306"
"streaming","streaming","ENG","siguiente un modelo híbrido entre salas de cine y HBO Max (su servicio de streaming de reciente cuño) deparó reacciones aplastantemente negativas. Constituía la desesperada estrategia de la","20minutos","https://www.20minutos.es/cinemania/noticias/patty-jenkins-exige-compromiso-a-hollywood-con-la-exhibicion-en-cines-4802986/","Friday, 27 August 2021","portada","42","43"
