borrowing,lang,context,newspaper,url,date,section,start_token,end_token
spray,ENG,"quemaduras, si tenía aún el spray, el número de lote,",elmundo,https://www.elmundo.es/economia/ahorro-y-consumo/2020/07/16/5f1024b6fc6c83fb198b45cd.html,2020-07-16 00:00:00+00:00,economia,189,190
spray,ENG,se desmayó al rociarla con un spray paralizante.  “La madre,lavanguardia,https://www.lavanguardia.com/sucesos/20200731/482584990766/parricida-santomera-paquita-francisca-gonzalez-asesina-hijos-venganza-marido-infiel-libertad-las-caras-del-mal.html,2020-07-31 00:00:00+00:00,sucesos,351,352
spray,ENG,"sequen, especialmente si usas un spray. El spray desinfectante es otra",elconfidencial,https://www.elconfidencial.com/alma-corazon-vida/2020-07-01/los-trucos-infalibles-para-limpiar-zapatos-higiene_2659520/,2020-07-01 00:00:00+00:00,gente,,
spray,ENG,"sequen, especialmente si usas un spray. El spray desinfectante es otra",elconfidencial,https://www.elconfidencial.com/alma-corazon-vida/2020-07-02/descubre-algunos-trucos-infalibles-para-limpiar-zapatos-higiene_2659520/,2020-07-02 00:00:00+00:00,gente,,
spray,ENG,"si usas un spray. El spray desinfectante es otra opción, una",elconfidencial,https://www.elconfidencial.com/alma-corazon-vida/2020-07-01/los-trucos-infalibles-para-limpiar-zapatos-higiene_2659520/,2020-07-01 00:00:00+00:00,gente,,
spray,ENG,"si usas un spray. El spray desinfectante es otra opción, una",elconfidencial,https://www.elconfidencial.com/alma-corazon-vida/2020-07-02/descubre-algunos-trucos-infalibles-para-limpiar-zapatos-higiene_2659520/,2020-07-02 00:00:00+00:00,gente,,
spray,ENG,"siguientes:  Fotoprotector corporal en spray transparente, fresco y de secado",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/belleza/2020-07-21/protectores-solares-mejores-ninos_2676616/,2020-07-21 00:00:00+00:00,moda,158,159
spray,ENG,"simple lata de pintura en spray, el artista francés SCAF",20minutos,https://www.20minutos.es/gonzoo/noticia/4311745/0/un-artista-de-arte-callejero-crea-obras-en-3d-verdaderamente-terrorificas/,2020-07-02 00:00:00+00:00,estilo de vida,,
spray,ENG,"su coleta con cuidado, un spray para aportarle brillo y crear unas",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/belleza/2020-07-10/misterio-coleta-letizia-mechon-pelo-rizado-volumen_2676731/,2020-07-10 00:00:00+00:00,moda,,
spray,ENG,"una simple lata de pintura en spray, el artista francés SCAF usa",20minutos,https://www.20minutos.es/gonzoo/noticia/4311745/0/un-artista-de-arte-callejero-crea-obras-en-3d-verdaderamente-terrorificas/,2020-07-02 00:00:00+00:00,estilo de vida,,
spray,ENG,(CSIC) está desarrollando un spray bucal antiviral que utiliza unas biomoléculas,20minutos,https://www.20minutos.es/noticia/4341127/0/investigadores-del-csic-trabajan-en-un-spray-antiviral-para-enganar-al-coronavirus-y-detener-la-infeccion/,2020-07-31 00:00:00+00:00,portada,37,38
spray,ENG,(CSIC) está desarrollando un spray bucal antiviral que utiliza unas biomoléculas,20minutos,https://www.20minutos.es/noticia/4341127/0/investigadores-del-csic-trabajan-en-un-spray-antiviral-para-enganar-al-coronavirus-y-detener-la-infeccion/,2020-07-31 00:00:00+00:00,portada,61,62
spray,ENG,(CSIC) está desarrollando un spray bucal antiviral que utiliza unas biomoléculas,abc,https://www.abc.es/salud/enfermedades/abci-investigadores-csic-trabajan-spray-bucal-antiviral-para-enganar-coronavirus-y-detener-infeccion-202007311402_noticia.html,2020-07-31 00:00:00+00:00,salud,116,117
spray,ENG,). Se trata de un spray texturizador capaz de recrear las beach,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/belleza/2020-07-08/pelo-rizado-como-hacerlo-natural_2670236/,2020-07-08 00:00:00+00:00,moda,,
spray,ENG,.. . Para ello utilizaron un spray similar a los que se suelen,elconfidencial,https://www.elconfidencial.com/cultura/2020-07-01/antonio-lopez-repara-obra-coslada-pintadas_2664583/,2020-07-01 00:00:00+00:00,cultura,,
spray,ENG,: ella los roció con un spray de espuma porque le disgustaba un,abc,https://www.abc.es/play/television/noticias/abci-hormigas-blancas-dias-no-puede-levantarse-dice-terelu-campos-sobre-obregon-202007270201_noticia.html,2020-07-27 00:00:00+00:00,portada,1512,1513
spray,ENG,“El objetivo es obtener un spray basado en polisacáridos que mimeticen a,20minutos,https://www.20minutos.es/noticia/4341127/0/investigadores-del-csic-trabajan-en-un-spray-antiviral-para-enganar-al-coronavirus-y-detener-la-infeccion/,2020-07-31 00:00:00+00:00,portada,464,465
spray,ENG,«El objetivo es obtener un spray basado en polisacáridos que mimeticen a,abc,https://www.abc.es/salud/enfermedades/abci-investigadores-csic-trabajan-spray-bucal-antiviral-para-enganar-coronavirus-y-detener-infeccion-202007311402_noticia.html,2020-07-31 00:00:00+00:00,salud,506,507
spray,ENG,a iniciar una investigación sobre este spray. Es frecuente que el organismo,elmundo,https://www.elmundo.es/economia/ahorro-y-consumo/2020/07/16/5f1024b6fc6c83fb198b45cd.html,2020-07-16 00:00:00+00:00,economia,247,248
spray,ENG,a una tienda y comprar un spray antivaho. Lo único que hay,elconfidencial,https://www.elconfidencial.com/alma-corazon-vida/2020-07-26/trucos-mascarilla-verano-empanan-gafas-sofocos_2693755/,2020-07-26 00:00:00+00:00,gente,499,500
spray,ENG,a una tienda y comprar un spray antivaho. Lo único que hay,elconfidencial,https://www.elconfidencial.com/alma-corazon-vida/2020-07-28/trucos-mascarilla-verano-sin-sofocarte-empanen-gafas_2693755/,2020-07-28 00:00:00+00:00,gente,498,499
spray,ENG,a una tienda y comprar un spray antivaho. Lo único que hay,elconfidencial,https://www.elconfidencial.com/alma-corazon-vida/2020-07-29/trucos-para-llevar-mascarilla-verano-sin-sofocarte-y-gafas_2693755/,2020-07-29 00:00:00+00:00,gente,549,550
spray,ENG,abajo o previo uso de un spray con texturizador. Y el truco,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/belleza/2020-07-08/pelo-rizado-como-hacerlo-natural_2670236/,2020-07-08 00:00:00+00:00,moda,,
spray,ENG,Agencia Española de Medicamentos investiga un spray solar de Mercadona tras la denuncia,elmundo,https://www.elmundo.es/economia/ahorro-y-consumo/2020/07/16/5f1024b6fc6c83fb198b45cd.html,2020-07-16 00:00:00+00:00,economia,7,8
spray,ENG,caso de los menores fotoprotectores en spray para garantizar la facilidad de aplicación,elconfidencial,https://www.elconfidencial.com/alma-corazon-vida/2020-07-14/cremas-solares-ninos-ocu_2680232/,2020-07-14 00:00:00+00:00,gente,42,43
spray,ENG,con tan mala suerte que el spray fue a parar a la cara,abc,https://www.abc.es/play/television/noticias/abci-hormigas-blancas-dias-no-puede-levantarse-dice-terelu-campos-sobre-obregon-202007270201_noticia.html,2020-07-27 00:00:00+00:00,portada,1565,1566
spray,ENG,cuchillo y la misma lata de spray de pimienta que les había puesto,20minutos,https://www.20minutos.es/noticia/4341035/0/tres-hermanas-rusas-se-enfrentan-a-20-anos-de-carcel-tras-asesinar-a-su-padre-por-abusar-de-ellas-durante-anos/,2020-07-31 00:00:00+00:00,internacional,221,222
spray,ENG,equipo científico español trabaja en un spray bucal antiviral que 'engaña',20minutos,https://www.20minutos.es/noticia/4341127/0/investigadores-del-csic-trabajan-en-un-spray-antiviral-para-enganar-al-coronavirus-y-detener-la-infeccion/,2020-07-31 00:00:00+00:00,portada,7,8
spray,ENG,extiende el producto y vaporiza el spray fijador sobre el rostro para sellar,lavanguardia,https://www.lavanguardia.com/vivo/lifestyle/20200725/482468130053/maquillarse-mascarilla-verano.html,2020-07-25 00:00:00+00:00,estilo de vida,1078,1079
spray,ENG,hace veinticinco años roció con un spray de nieve a la modelo y,eldiario,https://vertele.eldiario.es/noticias/Criticas-Hormigas-blancas-dedicar-primera-entrega-Ana-Obregon-no-conoceis-el-respeto_0_2253674623.html,2020-07-27 00:00:00+00:00,television,289,290
spray,ENG,horas aplicar como último paso un spray de fijación.,lavanguardia,https://www.lavanguardia.com/magazine/belleza/20200718/482195925556/pelo-verano-playa-color-coleta-sol.html,2020-07-18 00:00:00+00:00,portada,1796,1797
spray,ENG,horas.. . Este fijador en spray de la marca MaxFactor promete 8,lavanguardia,https://www.lavanguardia.com/comprar/20200710/482204154509/ofertas-mejores-semanas-amazon-chollos-descuentos-comprar.html,2020-07-10 00:00:00+00:00,portada,,
spray,ENG,Investigadores del CSIC trabajan en un spray bucal antiviral para «engañar»,abc,https://www.abc.es/salud/enfermedades/abci-investigadores-csic-trabajan-spray-bucal-antiviral-para-enganar-coronavirus-y-detener-infeccion-202007311402_noticia.html,2020-07-31 00:00:00+00:00,salud,56,57
spray,ENG,Investigadores del CSIC trabajan en un spray bucal antiviral para «engañar»,abc,https://www.abc.es/salud/enfermedades/abci-investigadores-csic-trabajan-spray-bucal-antiviral-para-enganar-coronavirus-y-detener-infeccion-202007311402_noticia.html,2020-07-31 00:00:00+00:00,salud,6,7
spray,ENG,lo que la formulación de un spray en base a dichas moléculas permitirá,20minutos,https://www.20minutos.es/noticia/4341127/0/investigadores-del-csic-trabajan-en-un-spray-antiviral-para-enganar-al-coronavirus-y-detener-la-infeccion/,2020-07-31 00:00:00+00:00,portada,231,232
spray,ENG,lo que la formulación de un spray en base a dichas moléculas permitirá,abc,https://www.abc.es/salud/enfermedades/abci-investigadores-csic-trabajan-spray-bucal-antiviral-para-enganar-coronavirus-y-detener-infeccion-202007311402_noticia.html,2020-07-31 00:00:00+00:00,salud,286,287
spray,ENG,-Mayoralas desarrolla el proyecto de spray antiviral. “El objetivo es,20minutos,https://www.20minutos.es/noticia/4341127/0/investigadores-del-csic-trabajan-en-un-spray-antiviral-para-enganar-al-coronavirus-y-detener-la-infeccion/,2020-07-31 00:00:00+00:00,portada,455,456
spray,ENG,-Mayoralas desarrolla el proyecto de spray antiviral. «El objetivo es,abc,https://www.abc.es/salud/enfermedades/abci-investigadores-csic-trabajan-spray-bucal-antiviral-para-enganar-coronavirus-y-detener-infeccion-202007311402_noticia.html,2020-07-31 00:00:00+00:00,salud,497,498
spray,ENG,posible recurso puede ser utilizar un spray con agua por si hubiera que,20minutos,https://www.20minutos.es/noticia/4320740/0/ya-tengo-un-gato-en-casa-y-voy-a-adoptar-otro-como-proceder-para-introducirlo-con-exito-y-evitar-posibles-conflictos/,2020-07-29 00:00:00+00:00,salud,1248,1249
spray,ENG,puede rociar el transportín con un spray de feromonas que ayudarán al gato,20minutos,https://www.20minutos.es/noticia/4307494/0/mi-gato-lo-pasa-fatal-cada-vez-que-toca-ir-al-veterinario-consejos-para-hacer-mas-llevadera-la-visita/,2020-07-03 00:00:00+00:00,salud,,
spray,ENG,su hijo Aless Lequio con un spray de nieve a la salida de,lavanguardia,https://www.lavanguardia.com/television/20200727/482544804686/hormigas-blancas-ana-obregon-periodista-perdon-broma-spray.html,2020-07-27 00:00:00+00:00,television,195,196
spray,ENG,tres iniciales que habían pintado con spray.. . El acto vandálico está,eldiario,https://www.eldiario.es/cultura/arte/antonio-lopez-personalmente-escultura-coslada_1_6079814.html,2020-07-03 00:00:00+00:00,cultura,,
spray,ENG,un baño gracias a su eficiente spray. La fórmula renovada recientemente contiene,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/belleza/2020-07-21/protectores-solares-mejores-ninos_2676616/,2020-07-21 00:00:00+00:00,moda,194,195
spray,ENG,vagones. Después de agitar el spray y de retirar las plantillas se,elconfidencial,https://www.elconfidencial.com/cultura/2020-07-15/banksy-pinta-metro-londres-mascarilla-covid19_2683016/,2020-07-15 00:00:00+00:00,cultura,282,283
spray,ENG,y la mayor apuntó con el spray de pimienta. Tras padecer años,elmundo,https://www.elmundo.es/internacional/2020/07/31/5f243a74fdddffc3028b4572.html,2020-07-31 00:00:00+00:00,internacional,114,115
spray,ENG,y la mayor apuntó con el spray de pimienta. Tras padecer años,elmundo,https://www.elmundo.es/internacional/2020/07/31/5f243a74fdddffc3028b4572.html,2020-07-31 00:00:00+00:00,internacional,43,44
sprays,ENG,", la mejor opción son los sprays texturizantes o los geles que aporten",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/belleza/2020-07-10/formulas-ingredientes-aliados-cabello-champu-solido-aceite_2674351/,2020-07-10 00:00:00+00:00,moda,,
sprays,ENG,"leches corporales de SPF 30, sprays de SPF 30 y protectores solares",elmundo,https://www.elmundo.es/economia/ahorro-y-consumo/2020/07/08/5f0564bcfc6c83002a8b45ce.html,2020-07-08 00:00:00+00:00,economia,,
sprays,ENG,"volumen, es preferible jugar con sprays texturizadores aplicados con la cabeza boca",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/belleza/2020-07-08/pelo-rizado-como-hacerlo-natural_2670236/,2020-07-08 00:00:00+00:00,moda,,
sprays,ENG,"Y pasando al mundo de los sprays, puedes encontrar aquellos infusionados con",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/belleza/2020-07-08/pelo-rizado-como-hacerlo-natural_2670236/,2020-07-08 00:00:00+00:00,moda,,
sprays,ENG,la mucosa nasal se dan unos sprays intranasales que llevan corticoides. Sin,efe,https://www.efesalud.com/perdida-olfato-gusto-relacion-coronavirus/,2020-07-29 00:00:00+00:00,salud,890,891
sprays,ENG,que aporten brillo y nutrición o sprays texturizantes. The Organic Angel Potion,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/belleza/2020-07-08/pelo-rizado-como-hacerlo-natural_2670236/,2020-07-08 00:00:00+00:00,moda,,
sprays,ENG,que la OCU señalaba que los sprays para niños de Isdin y Babaria,elmundo,https://www.elmundo.es/economia/ahorro-y-consumo/2020/07/08/5f0564bcfc6c83002a8b45ce.html,2020-07-08 00:00:00+00:00,economia,,
sprays,ENG,SPF 30.. . Entre los sprays SPF 30 la mejor valoración es,elmundo,https://www.elmundo.es/economia/ahorro-y-consumo/2020/07/08/5f0564bcfc6c83002a8b45ce.html,2020-07-08 00:00:00+00:00,economia,,
spread,ENG,"soporte al euro y reducir el spread de los periféricos, aseguran",elconfidencial,https://www.elconfidencial.com/mercados/2020-07-08/caidas-en-bolsa-con-la-vista-puesta-en-el-plan-de-recuperacion_2672840/,2020-07-08 00:00:00+00:00,economia,,
spreads,ENG,dijo no estar para reducir spreads (primas de riesgo o,elconfidencial,https://www.elconfidencial.com/mercados/2020-07-07/bce-compras-activos-pepp-pspp-crisis-coronavirus_2670715/,2020-07-07 00:00:00+00:00,economia,,
spreads,ENG,visto un importante estrechamiento de 'spreads' pero seguimos viendo valor en,elconfidencial,https://www.elconfidencial.com/mercados/2020-07-19/blindar-la-cartera-temporada-resultados-coronavirus_2682323/,2020-07-19 00:00:00+00:00,economia,3293,3294
Spring,ENG,"tres mesas apilables de la colección Spring, elaboradas en paulonia y por",elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/ocio/2020-07-02/maisons-du-monde-salon-pequeno-sofa-decoracion_2657208/,2020-07-02 00:00:00+00:00,moda,,
Spring,ENG,más ligeros. Es del modelo Spring y complementa sus repisas de pino,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/ocio/2020-07-02/maisons-du-monde-salon-pequeno-sofa-decoracion_2657208/,2020-07-02 00:00:00+00:00,moda,,
springsteeniano,ENG,narrativa (hay algo incluso 'springsteeniano' en algunos de sus personajes,elpais,https://elpais.com/cultura/2020-07-24/folklore-taylor-swift-ha-dejado-de-ser-circunstancial.html,2020-07-24 00:00:00+00:00,cultura,1174,1175
spring-summer,ENG,camisa de rayas de la colección Spring-Summer 2020 de Gucci y unos pantalones,elconfidencial,https://www.vanitatis.elconfidencial.com/estilo/moda/2020-07-27/modernidad-espanola-creativa-gucci_2690307/,2020-07-27 00:00:00+00:00,moda,225,228
sprint,ENG,", aptos para una llegada al sprint y de transición para los aspirantes",lavanguardia,https://www.lavanguardia.com/deportes/ciclismo/20200731/482592181585/sam-bennet-vuelta-a-burgos-cuarta-etapa.html,2020-07-31 00:00:00+00:00,portada,154,155
sprint,ENG,", en un Mundial al 'sprint', no hay lugar para",elpais,https://elpais.com/deportes/2020-07-18/un-mundial-al-sprint.html,2020-07-18 00:00:00+00:00,deporte,994,995
sprint,ENG,", que no ha aguantado el sprint y cayó en la Catedral ante",elmundo,https://www.elmundo.es/deportes/futbol/primera-division/2020/07/16/5f10c21021efa036248b45e3.html,2020-07-16 00:00:00+00:00,portada,521,522
sprint,ENG,". Controles orientados, salidas al sprint y regates. Repertorio vistoso de",elmundo,https://www.elmundo.es/deportes/futbol/primera-division/2020/07/10/5f08e351fdddffe9b38b46ab.html,2020-07-10 00:00:00+00:00,portada,,
sprint,ENG,"Aparte del Norwich, el gran sprint final del Aston Villa provocó el",elmundo,https://www.elmundo.es/deportes/futbol/premier-league/2020/07/27/5f1df56421efa027488b4580.html,2020-07-27 00:00:00+00:00,deporte,962,963
sprint,ENG,el Atlético.  En un sprint final tan exigente al conjunto blaugrana,lavanguardia,https://www.lavanguardia.com/deportes/futbol/20200716/482330330822/barca-real-madrid-laliga-santander-campeon.html,2020-07-16 00:00:00+00:00,portada,603,604
sprint,ENG,"el dicho, se inventa un sprint mágico en curva para vencer en",elpais,https://elpais.com/deportes/2020-07-29/aislados-tres-ciclistas-en-la-vuelta-a-burgos-por-haber-estado-en-contacto-con-un-caso-de-covid-19.html,2020-07-29 00:00:00+00:00,portada,114,115
sprint,ENG,"el momento indicado” en un sprint largo, a unos trescientos metros",lavanguardia,https://www.lavanguardia.com/deportes/ciclismo/20200729/482577654229/vuelta-burgos-molano-munoz-ardina-positivo-coronavirus.html,2020-07-29 00:00:00+00:00,deportes,680,681
sprint,ENG,el Villarreal El brillante 'sprint' de 11 jornadas de los,elpais,https://elpais.com/deportes/2020-07-20/emery-sustituira-a-calleja-en-el-villarreal.html,2020-07-20 00:00:00+00:00,deporte,11,12
sprint,ENG,"entrenador francés, iluminado en este sprint final del campeonato. Cada sacudida",elmundo,https://www.elmundo.es/deportes/futbol/primera-division/2020/07/14/5f0cdf26fdddffd6ab8b4619.html,2020-07-14 00:00:00+00:00,portada,203,204
sprint,ENG,lesión larguísima para colaborar en el sprint final hacia la Liga.  ,elmundo,https://www.elmundo.es/deportes/futbol/primera-division/2020/07/16/5f10c7d7fc6c838a718b4630.html,2020-07-16 00:00:00+00:00,portada,282,283
sprint,ENG,media alta.  El 'sprint' de 0 a 100 km,elmundo,https://www.elmundo.es/motor/2020/07/15/5f0ec2cffdddffa9a28b45fc.html,2020-07-15 00:00:00+00:00,motor,365,366
sprint,ENG,"sus ‘lanzadores’ habituales al sprint, aislado en un hotel de",lavanguardia,https://www.lavanguardia.com/deportes/ciclismo/20200729/482577654229/vuelta-burgos-molano-munoz-ardina-positivo-coronavirus.html,2020-07-29 00:00:00+00:00,deportes,616,617
sprint,ENG,"Un Mundial al ‘sprint’ Márquez, Viñales y",elpais,https://elpais.com/deportes/2020-07-18/un-mundial-al-sprint.html,2020-07-18 00:00:00+00:00,deporte,4,5
sprint,ENG,"y 2,8 segundos para completar el sprint de 0 a 100 km/",elmundo,https://www.elmundo.es/motor/2020/07/11/5f0957d1fdddff20ab8b46d0.html,2020-07-11 00:00:00+00:00,motor,,
sprint,ENG,"y ataque, esencial en el sprint final blanco. Habrá alirón si",elmundo,https://www.elmundo.es/deportes/futbol/primera-division/2020/07/16/5f0f3f9cfc6c834f4d8b45f5.html,2020-07-16 00:00:00+00:00,portada,84,85
sprint,ENG,. Y se recorre en un sprint permanente en el que EE.UU.,abc,https://www.abc.es/economia/abci-gigantes-tecnologicos-consolidan-liderazgo-marca-plena-tormenta-202007130235_noticia.html,2020-07-13 00:00:00+00:00,economia,263,264
sprint,ENG,cierre del torneo 2016/17 tras un sprint agobiante donde se vieron obligados a,elmundo,https://www.elmundo.es/deportes/futbol/primera-division/2020/07/07/5f037e2221efa0db7b8b4689.html,2020-07-07 00:00:00+00:00,deporte,,
sprint,ENG,cierre del torneo 2016/17 tras un sprint agobiante donde se vieron obligados a,elmundo,https://www.elmundo.es/deportes/futbol/primera-division/2020/07/07/5f037e2221efa0db7b8b4689.html,2020-07-07 00:00:00+00:00,portada,,
sprint,ENG,en la revelación en este sprint de 11 jornadas de las,elpais,https://elpais.com/deportes/2020-07-03/el-gran-desconfinamiento-del-villarreal.html,2020-07-03 00:00:00+00:00,deporte,,
sprint,ENG,Liga Europa tras un brillante 'sprint' de 11 jornadas del equipo,elpais,https://elpais.com/deportes/2020-07-20/emery-sustituira-a-calleja-en-el-villarreal.html,2020-07-20 00:00:00+00:00,deporte,58,59
sprint,ENG,maratón en vez de como un sprint. Debes adoptar pequeños cambios,elconfidencial,https://www.elconfidencial.com/alma-corazon-vida/2020-07-06/perder-peso-adelgazar-zonas-del-cuerpo-hombre-mujer_2665583/,2020-07-06 00:00:00+00:00,gente,,
sprint,ENG,más una maratón que un 'sprint'. O como en ',20minutos,https://www.20minutos.es/noticia/4337565/0/claves-para-mantener-la-productividad-cuando-teletrabajamos/,2020-07-28 00:00:00+00:00,economia,431,432
sprint,ENG,mini pretemporada de mayo y un sprint sin descanso que deposita hoy a,elmundo,https://www.elmundo.es/deportes/futbol/primera-division/2020/07/16/5f0f3f9cfc6c834f4d8b45f5.html,2020-07-16 00:00:00+00:00,portada,234,235
sprint,ENG,Y en un Mundial al sprint como el que se avecina,elpais,https://elpais.com/deportes/2020-07-04/pole-para-bottas-y-descalabro-de-ferrari-en-austria.html,2020-07-04 00:00:00+00:00,deporte,,
sprinters,ENG,Gran Premio Urquijo Los mejores sprinters de nuestro turf lucharon sobre los,abc,https://www.abc.es/deportes/abci-y-navia-brillantes-vencedores-derby-oaks-espanol-202007121848_noticia.html,2020-07-12 00:00:00+00:00,deporte,351,352
spyware,ENG,¿Cómo infecta los teléfonos este spyware?  Este 'malware',20minutos,https://www.20minutos.es/noticia/4325938/0/asi-funciona-pegasus-el-programa-de-espionaje-israeli-utilizado-contra-torrent-y-otros-politicos-catalanes/,2020-07-16 00:00:00+00:00,portada,406,407
spyware,ENG,"circunstancia, si los desarrolladores del spyware se inspiraron en el mito para",lavanguardia,https://www.lavanguardia.com/cultura/20200715/482326824082/pegasus-programa-espia-movil-torrent-origen-nombre.html,2020-07-15 00:00:00+00:00,cultura,211,212
spyware,ENG,"las cibermilicias. Es un «spyware» -software espía- que, según",abc,https://www.abc.es/tecnologia/informatica/software/abci-pegasus-software-espia-empresa-israeli-amenaza-democracia-202007151311_noticia.html,2020-07-15 00:00:00+00:00,tecnologia,295,296
spyware,ENG,"Pegasus, el misterioso spyware con el que se ha hackeado",lavanguardia,https://www.lavanguardia.com/tecnologia/20200714/482318641186/pegasus-como-funciona-spyware-derechos-humanos-espionaje-hackeo-telefono-roger-torrent.html,2020-07-14 00:00:00+00:00,portada,4,5
spyware,ENG,que infectaba el teléfono con 'spyware' ”.  No obstante,20minutos,https://www.20minutos.es/noticia/4325938/0/asi-funciona-pegasus-el-programa-de-espionaje-israeli-utilizado-contra-torrent-y-otros-politicos-catalanes/,2020-07-16 00:00:00+00:00,portada,503,504
spyware,ENG,"Torrent fue Pegasus, un 'spyware' o programa espía de la",20minutos,https://www.20minutos.es/noticia/4325938/0/asi-funciona-pegasus-el-programa-de-espionaje-israeli-utilizado-contra-torrent-y-otros-politicos-catalanes/,2020-07-16 00:00:00+00:00,portada,139,140
spyware,ENG,través de sus teléfonos estaba el spyware Pegasus.  Este software usa,lavanguardia,https://www.lavanguardia.com/tecnologia/20200714/482318641186/pegasus-como-funciona-spyware-derechos-humanos-espionaje-hackeo-telefono-roger-torrent.html,2020-07-14 00:00:00+00:00,portada,287,288
spyware,ENG,el planeta fueron objetivo de un spyware [un software espía malicioso],lavanguardia,https://www.lavanguardia.com/politica/20200718/482350387337/espana-compro-la-capacidad-de-espiar-telefonos-en-otros-paises.html,2020-07-18 00:00:00+00:00,espana,236,237
spyware,ENG,realizó otro informe técnico sobre este spyware en el que se dice que,lavanguardia,https://www.lavanguardia.com/tecnologia/20200714/482318641186/pegasus-como-funciona-spyware-derechos-humanos-espionaje-hackeo-telefono-roger-torrent.html,2020-07-14 00:00:00+00:00,portada,883,884
spyware,ENG,recomendable instalar un 'anti-spyware' de confianza en el sistema,20minutos,https://www.20minutos.es/noticia/4325449/0/que-es-el-carding-y-por-que-debes-tener-mucho-cuidado/,2020-07-16 00:00:00+00:00,portada,608,609
spyware,ENG,régimen saudí utilizó supuestamente este «spyware» para entrar en el dispositivo,abc,https://www.abc.es/tecnologia/informatica/software/abci-pegasus-software-espia-empresa-israeli-amenaza-democracia-202007151311_noticia.html,2020-07-15 00:00:00+00:00,tecnologia,260,261
spyware,ENG,y el supuesto uso de 'spyware' por parte del CNI en,elconfidencial,https://www.elconfidencial.com/tecnologia/2020-07-17/shalev-hulio-espionaje-nso-group-torrent-cni-jeff-bezos_2685316/,2020-07-17 00:00:00+00:00,tecnologia,1882,1883
stablishment,ENG,"poder, en el e stablishment, en el Estado",elpais,https://elpais.com/internacional/2020-07-05/el-oscuro-caso-del-columnista-preso-por-agresion-sexual.html,2020-07-05 00:00:00+00:00,portada,,
stacey woodlock,ENG,"hecho"", apunta.  stacey woodlock Enfermera afincada en Glasgow, es",20minutos,https://www.20minutos.es/noticia/4322912/0/dos-paises-misma-crisis-coronavirus-espana-reino-unido-enfermeras/,2020-07-20 00:00:00+00:00,salud,864,866
staff,ENG,", entre jugadores y personal del staff, no presentan síntomas de la",lavanguardia,https://www.lavanguardia.com/deportes/futbol/20200721/482460132696/fuenlabrada-deportivo-horario-playoff-ascenso-primera-liga-smartbank.html,2020-07-21 00:00:00+00:00,portada,174,175
staff,ENG,", espectadores y todo el 'staff' implicado en el evento como",elconfidencial,https://www.elconfidencial.com/espana/2020-07-31/madrid-desaconseja-jugar-mutua-open-septiembre-alerta-futbol_2702404/,2020-07-31 00:00:00+00:00,espana,679,680
staff,ENG,". Tampoco viajaron dos miembros del staff, estos por precaución.  ",lavanguardia,https://www.lavanguardia.com/deportes/20200720/482445490429/coronavirus-fuenlabrada-deportivo.html,2020-07-20 00:00:00+00:00,deportes,218,219
staff,ENG,"controles y otros tres integrantes del staff, no jugadores, entre ellos",lavanguardia,https://www.lavanguardia.com/deportes/20200722/482464255781/caso-fuenlabrada-provoca-caos-segunda.html,2020-07-22 00:00:00+00:00,portada,343,344
staff,ENG,"cuerpo técnico y resto del 'staff', cuyos resultados se conocieron",elmundo,https://www.elmundo.es/deportes/futbol/segunda-division/2020/07/29/5f215396fc6c83c31f8b45f0.html,2020-07-29 00:00:00+00:00,portada,834,835
staff,ENG,"cuerpo técnico y resto del 'staff', Nemanja Gudelj dio positivo",elpais,https://elpais.com/deportes/2020-07-29/el-sevilla-detecta-un-positivo-por-coronavirus-en-la-vuelta-a-los-entrenamientos.html,2020-07-29 00:00:00+00:00,deporte,85,86
staff,ENG,"de semana, tres personas del staff técnico y un jugador, que",elconfidencial,https://www.elconfidencial.com/deportes/futbol/2020-07-21/elche-deportivo-coruna-fuenlabrada-covid_2690048/,2020-07-21 00:00:00+00:00,deporte,803,804
staff,ENG,"del equipo y cinco miembros del staff del club), el tertuliano",eldiario,https://vertele.eldiario.es/noticias/Manu-Sainz-El-Chiringuito-cuarentena-Positivos-Fuenlabrada_0_2251874808.html,2020-07-21 00:00:00+00:00,television,395,396
staff,ENG,excesivo poder que ha desconectado del staff técnico.  Solo ganar la,lavanguardia,https://www.lavanguardia.com/opinion/20200719/482384150228/el-fracaso-del-barca.html,2020-07-19 00:00:00+00:00,portada,170,171
staff,ENG,"ha sabido que tres miembros del staff del Fuenlabrada, incluido el jefe",elconfidencial,https://www.elconfidencial.com/deportes/2020-07-20/segunda-division-deportivo-coruna-fuenlabrada_2689904/,2020-07-20 00:00:00+00:00,deporte,492,493
